,age_end,age_start,ethnicity,mean_value,sex,year_end,year_start
173,24,23,IND,0.00022129325964010283,Female,2012,2011
174,25,24,IND,0.00020364317737789212,Female,2012,2011
175,26,25,IND,0.00023396476092544995,Female,2012,2011
176,27,26,IND,0.00028869994087403586,Female,2012,2011
177,28,27,IND,0.00029580048586118227,Female,2012,2011
178,29,28,IND,0.0002995814498714652,Female,2012,2011
179,30,29,IND,0.00029912569151670953,Female,2012,2011
180,31,30,IND,0.00032123250642673536,Female,2012,2011
181,32,31,IND,0.0003971706375321335,Female,2012,2011
182,33,32,IND,0.0004388249023136248,Female,2012,2011
183,34,33,IND,0.0005093906632390743,Female,2012,2011
184,35,34,IND,0.0006110359691516711,Female,2012,2011
185,36,35,IND,0.0006347250488431876,Female,2012,2011
186,37,36,IND,0.000588184853470437,Female,2012,2011
187,38,37,IND,0.0005912908843187661,Female,2012,2011
188,39,38,IND,0.0006192837172236502,Female,2012,2011
189,40,39,IND,0.0007249831825192807,Female,2012,2011
190,41,40,IND,0.0008656398868894603,Female,2012,2011
191,42,41,IND,0.0009229666915167103,Female,2012,2011
192,43,42,IND,0.0010526994730077122,Female,2012,2011
193,44,43,IND,0.0011266679845758356,Female,2012,2011
194,45,44,IND,0.001175825557840617,Female,2012,2011
195,46,45,IND,0.0013112896580976874,Female,2012,2011
196,47,46,IND,0.001413099383033418,Female,2012,2011
197,48,47,IND,0.00158906630848329,Female,2012,2011
198,49,48,IND,0.0018453748174807195,Female,2012,2011
199,50,49,IND,0.001956252796915166,Female,2012,2011
200,11,10,MIX,0.00011564593573264786,Female,2012,2011
201,12,11,MIX,0.00014369155012853492,Female,2012,2011
202,13,12,MIX,0.00012352308740359898,Female,2012,2011
203,14,13,MIX,0.0001264848611825194,Female,2012,2011
204,15,14,MIX,0.00015270278920308483,Female,2012,2011
205,16,15,MIX,0.00018495962724935752,Female,2012,2011
206,17,16,MIX,0.00021377576863753226,Female,2012,2011
207,18,17,MIX,0.00021174962210796918,Female,2012,2011
208,19,18,MIX,0.00019120435732647827,Female,2012,2011
209,20,19,MIX,0.00020056467866323916,Female,2012,2011
210,21,20,MIX,0.000236732622107969,Female,2012,2011
211,22,21,MIX,0.00024092641902313623,Female,2012,2011
212,23,22,MIX,0.00023468697686375317,Female,2012,2011
213,24,23,MIX,0.00022137320822622115,Female,2012,2011
214,25,24,MIX,0.0002130555681233932,Female,2012,2011
215,26,25,MIX,0.0002426827275064269,Female,2012,2011
216,27,26,MIX,0.00028228864781491023,Female,2012,2011
217,28,27,MIX,0.00029165190745501313,Female,2012,2011
