region,ethnicity,age_start,age_end,sex,year_start,year_end,mean_value
London,CHI,48,49,Female,2023,2024,0.0053229285884708
London,CHI,48,49,Female,2024,2025,0.0053285657911062
London,CHI,48,49,Female,2025,2026,0.0053285657911062
London,CHI,48,49,Female,2026,2027,0.005329975091765
London,CHI,48,49,Female,2027,2028,0.0053356122944004
London,CHI,48,49,Female,2028,2029,0.005339840196377
London,CHI,48,49,Female,2029,2030,0.0053440680983535
London,CHI,48,49,Female,2030,2031,0.00534829600033
London,CHI,48,49,Female,2031,2032,0.0053511146016478
London,CHI,48,49,Female,2032,2033,0.0053539332029654
London,CHI,48,49,Female,2033,2034,0.0053553425036243
London,CHI,48,49,Female,2034,2035,0.0053553425036243
London,IND,48,49,Female,2020,2021,0.0099020121978069
London,IND,48,49,Female,2021,2022,0.0099443737473162
London,IND,48,49,Female,2022,2023,0.0099787925062926
London,IND,48,49,Female,2023,2024,0.0099999732810472
London,IND,48,49,Female,2024,2025,0.0100105636684246
London,IND,48,49,Female,2025,2026,0.0100105636684246
London,IND,48,49,Female,2026,2027,0.0100132112652689
London,IND,48,49,Female,2027,2028,0.0100238016526462
London,IND,48,49,Female,2028,2029,0.0100317444431792
London,IND,48,49,Female,2029,2030,0.0100396872337122
London,IND,48,49,Female,2030,2031,0.0100476300242452
London,IND,48,49,Female,2031,2032,0.0100529252179339
London,IND,48,49,Female,2032,2033,0.0100582204116226
London,IND,48,49,Female,2033,2034,0.0100608680084669
London,IND,48,49,Female,2034,2035,0.0100608680084669
London,MIX,48,49,Female,2020,2021,0.0062494396198774
London,MIX,48,49,Female,2021,2022,0.0062761751904438
London,MIX,48,49,Female,2022,2023,0.0062978978415289
London,MIX,48,49,Female,2023,2024,0.0063112656268121
London,MIX,48,49,Female,2024,2025,0.0063179495194536
London,MIX,48,49,Female,2025,2026,0.0063179495194536
London,MIX,48,49,Female,2026,2027,0.006319620492614
London,MIX,48,49,Female,2027,2028,0.0063263043852556
London,MIX,48,49,Female,2028,2029,0.0063313173047368
London,MIX,48,49,Female,2029,2030,0.006336330224218
London,MIX,48,49,Female,2030,2031,0.0063413431436992
London,MIX,48,49,Female,2031,2032,0.0063446850900199
London,MIX,48,49,Female,2032,2033,0.0063480270363407
London,MIX,48,49,Female,2033,2034,0.0063496980095011
London,MIX,48,49,Female,2034,2035,0.0063496980095011
London,OAS,48,49,Female,2020,2021,0.0087478599456614
London,OAS,48,49,Female,2021,2022,0.008785283945429
London,OAS,48,49,Female,2022,2023,0.0088156909452401
London,OAS,48,49,Female,2023,2024,0.0088344029451239
London,OAS,48,49,Female,2024,2025,0.0088437589450657
London,OAS,48,49,Female,2025,2026,0.0088437589450657
London,OAS,48,49,Female,2026,2027,0.0088460979450512
London,OAS,48,49,Female,2027,2028,0.0088554539449931
London,OAS,48,49,Female,2028,2029,0.0088624709449495
London,OAS,48,49,Female,2029,2030,0.0088694879449059
London,OAS,48,49,Female,2030,2031,0.0088765049448624
London,OAS,48,49,Female,2031,2032,0.0088811829448333
London,OAS,48,49,Female,2032,2033,0.0088858609448042
London,OAS,48,49,Female,2033,2034,0.0088881999447897
London,OAS,48,49,Female,2034,2035,0.0088881999447897
London,OBL,48,49,Female,2020,2021,0.0051618264041816
London,OBL,48,49,Female,2021,2022,0.0051839090839855
London,OBL,48,49,Female,2022,2023,0.0052018512613263
London,OBL,48,49,Female,2023,2024,0.0052128926012283
London,OBL,48,49,Female,2024,2025,0.0052184132711793
London,OBL,48,49,Female,2025,2026,0.0052184132711793
London,OBL,48,49,Female,2026,2027,0.005219793438667
London,OBL,48,49,Female,2027,2028,0.005225314108618
London,OBL,48,49,Female,2028,2029,0.0052294546110813
London,OBL,48,49,Female,2029,2030,0.0052335951135445
London,OBL,48,49,Female,2030,2031,0.0052377356160078
London,OBL,48,49,Female,2031,2032,0.0052404959509833
London,OBL,48,49,Female,2032,2033,0.0052432562859588
London,OBL,48,49,Female,2033,2034,0.0052446364534465
London,OBL,48,49,Female,2034,2035,0.0052446364534465
London,OTH,48,49,Female,2020,2021,0.0074163701578764
London,OTH,48,49,Female,2021,2022,0.0074480979446481
London,OTH,48,49,Female,2022,2023,0.0074738767714
London,OTH,48,49,Female,2023,2024,0.0074897406647859
London,OTH,48,49,Female,2024,2025,0.0074976726114788
London,OTH,48,49,Female,2025,2026,0.0074976726114788
London,OTH,48,49,Female,2026,2027,0.007499655598152
London,OTH,48,49,Female,2027,2028,0.0075075875448449
London,OTH,48,49,Female,2028,2029,0.0075135365048646
London,OTH,48,49,Female,2029,2030,0.0075194854648843
London,OTH,48,49,Female,2030,2031,0.007525434424904
London,OTH,48,49,Female,2031,2032,0.0075294003982505
London,OTH,48,49,Female,2032,2033,0.0075333663715969
London,OTH,48,49,Female,2033,2034,0.0075353493582701
London,OTH,48,49,Female,2034,2035,0.0075353493582701
London,PAK,48,49,Female,2020,2021,0.0175086061849263
London,PAK,48,49,Female,2021,2022,0.0175835093129902
London,PAK,48,49,Female,2022,2023,0.0176443681045421
London,PAK,48,49,Female,2023,2024,0.017681819668574
London,PAK,48,49,Female,2024,2025,0.0177005454505899
London,PAK,48,49,Female,2025,2026,0.0177005454505899
London,PAK,48,49,Female,2026,2027,0.0177052268960939
London,PAK,48,49,Female,2027,2028,0.0177239526781099
London,PAK,48,49,Female,2028,2029,0.0177379970146219
London,PAK,48,49,Female,2029,2030,0.0177520413511339
London,PAK,48,49,Female,2030,2031,0.0177660856876458
London,PAK,48,49,Female,2031,2032,0.0177754485786538
London,PAK,48,49,Female,2032,2033,0.0177848114696618
London,PAK,48,49,Female,2033,2034,0.0177894929151658
London,PAK,48,49,Female,2034,2035,0.0177894929151658
London,WBI,48,49,Female,2020,2021,0.0115067864578561
London,WBI,48,49,Female,2021,2022,0.0115560133517934
London,WBI,48,49,Female,2022,2023,0.0115960102031175
London,WBI,48,49,Female,2023,2024,0.0116206236500862
London,WBI,48,49,Female,2024,2025,0.0116329303735705
London,WBI,48,49,Female,2025,2026,0.0116329303735705
London,WBI,48,49,Female,2026,2027,0.0116360070544416
London,WBI,48,49,Female,2027,2028,0.011648313777926
London,WBI,48,49,Female,2028,2029,0.0116575438205392
London,WBI,48,49,Female,2029,2030,0.0116667738631525
London,WBI,48,49,Female,2030,2031,0.0116760039057657
London,WBI,48,49,Female,2031,2032,0.0116821572675079
London,WBI,48,49,Female,2032,2033,0.0116883106292501
London,WBI,48,49,Female,2033,2034,0.0116913873101211
London,WBI,48,49,Female,2034,2035,0.0116913873101211
London,WHO,48,49,Female,2020,2021,0.0129375611604243
London,WHO,48,49,Female,2021,2022,0.012992909015656
London,WHO,48,49,Female,2022,2023,0.0130378791480319
London,WHO,48,49,Female,2023,2024,0.0130655530756477
London,WHO,48,49,Female,2024,2025,0.0130793900394557
London,WHO,48,49,Female,2025,2026,0.0130793900394557
London,WHO,48,49,Female,2026,2027,0.0130828492804077
London,WHO,48,49,Female,2027,2028,0.0130966862442156
London,WHO,48,49,Female,2028,2029,0.0131070639670715
London,WHO,48,49,Female,2029,2030,0.0131174416899275
London,WHO,48,49,Female,2030,2031,0.0131278194127835
London,WHO,48,49,Female,2031,2032,0.0131347378946874
London,WHO,48,49,Female,2032,2033,0.0131416563765914
London,WHO,48,49,Female,2033,2034,0.0131451156175434
London,WHO,48,49,Female,2034,2035,0.0131451156175434
North East,BAN,48,49,Female,2020,2021,0.0068931298350211
North East,BAN,48,49,Female,2021,2022,0.0069226191605186
North East,BAN,48,49,Female,2022,2023,0.0069465792374852
North East,BAN,48,49,Female,2023,2024,0.0069613239002339
North East,BAN,48,49,Female,2024,2025,0.0069686962316083
North East,BAN,48,49,Female,2025,2026,0.0069686962316083
North East,BAN,48,49,Female,2026,2027,0.0069705393144519
North East,BAN,48,49,Female,2027,2028,0.0069779116458262
North East,BAN,48,49,Female,2028,2029,0.006983440894357
North East,BAN,48,49,Female,2029,2030,0.0069889701428877
North East,BAN,48,49,Female,2030,2031,0.0069944993914185
North East,BAN,48,49,Female,2031,2032,0.0069981855571057
North East,BAN,48,49,Female,2032,2033,0.0070018717227929
North East,BAN,48,49,Female,2033,2034,0.0070037148056365
North East,BAN,48,49,Female,2034,2035,0.0070037148056365
North East,BLA,48,49,Female,2020,2021,0.0058748625076441
North East,BLA,48,49,Female,2021,2022,0.0058999956092811
North East,BLA,48,49,Female,2022,2023,0.0059204162543612
North East,BLA,48,49,Female,2023,2024,0.0059329828051797
North East,BLA,48,49,Female,2024,2025,0.0059392660805889
North East,BLA,48,49,Female,2025,2026,0.0059392660805889
North East,BLA,48,49,Female,2026,2027,0.0059408368994412
North East,BLA,48,49,Female,2027,2028,0.0059471201748505
North East,BLA,48,49,Female,2028,2029,0.0059518326314074
North East,BLA,48,49,Female,2029,2030,0.0059565450879643
North East,BLA,48,49,Female,2030,2031,0.0059612575445213
North East,BLA,48,49,Female,2031,2032,0.0059643991822259
North East,BLA,48,49,Female,2032,2033,0.0059675408199305
North East,BLA,48,49,Female,2033,2034,0.0059691116387828
North East,BLA,48,49,Female,2034,2035,0.0059691116387828
North East,BLC,48,49,Female,2020,2021,0.0038913598608854
North East,BLC,48,49,Female,2021,2022,0.003908007389702
North East,BLC,48,49,Female,2022,2023,0.0039215335068655
North East,BLC,48,49,Female,2023,2024,0.0039298572712738
North East,BLC,48,49,Female,2024,2025,0.003934019153478
North East,BLC,48,49,Female,2025,2026,0.003934019153478
North East,BLC,48,49,Female,2026,2027,0.003935059624029
North East,BLC,48,49,Female,2027,2028,0.0039392215062332
North East,BLC,48,49,Female,2028,2029,0.0039423429178863
North East,BLC,48,49,Female,2029,2030,0.0039454643295394
North East,BLC,48,49,Female,2030,2031,0.0039485857411925
North East,BLC,48,49,Female,2031,2032,0.0039506666822946
North East,BLC,48,49,Female,2032,2033,0.0039527476233967
North East,BLC,48,49,Female,2033,2034,0.0039537880939477
North East,BLC,48,49,Female,2034,2035,0.0039537880939477
North East,CHI,48,49,Female,2020,2021,0.0019281227324056
North East,CHI,48,49,Female,2021,2022,0.0019363713858063
North East,CHI,48,49,Female,2022,2023,0.0019430734166944
North East,CHI,48,49,Female,2023,2024,0.0019471977433947
North East,CHI,48,49,Female,2024,2025,0.0019492599067449
North East,CHI,48,49,Female,2025,2026,0.0019492599067449
North East,CHI,48,49,Female,2026,2027,0.0019497754475824
North East,CHI,48,49,Female,2027,2028,0.0019518376109326
North East,CHI,48,49,Female,2028,2029,0.0019533842334452
North East,CHI,48,49,Female,2029,2030,0.0019549308559578
North East,CHI,48,49,Female,2030,2031,0.0019564774784705
North East,CHI,48,49,Female,2031,2032,0.0019575085601455
North East,CHI,48,49,Female,2032,2033,0.0019585396418206
North East,CHI,48,49,Female,2033,2034,0.0019590551826582
North East,CHI,48,49,Female,2034,2035,0.0019590551826582
North East,IND,48,49,Female,2020,2021,0.0036145177639553
North East,IND,48,49,Female,2021,2022,0.0036299809415551
North East,IND,48,49,Female,2022,2023,0.0036425447733549
North East,IND,48,49,Female,2023,2024,0.0036502763621548
North East,IND,48,49,Female,2024,2025,0.0036541421565548
North East,IND,48,49,Female,2025,2026,0.0036541421565548
North East,IND,48,49,Female,2026,2027,0.0036551086051548
North East,IND,48,49,Female,2027,2028,0.0036589743995547
North East,IND,48,49,Female,2028,2029,0.0036618737453547
North East,IND,48,49,Female,2029,2030,0.0036647730911547
North East,IND,48,49,Female,2030,2031,0.0036676724369546
North East,IND,48,49,Female,2031,2032,0.0036696053341546
North East,IND,48,49,Female,2032,2033,0.0036715382313546
North East,IND,48,49,Female,2033,2034,0.0036725046799546
North East,IND,48,49,Female,2034,2035,0.0036725046799546
North East,MIX,48,49,Female,2020,2021,0.0022861248271534
North East,MIX,48,49,Female,2021,2022,0.0022959050403177
North East,MIX,48,49,Female,2022,2023,0.0023038514635137
North East,MIX,48,49,Female,2023,2024,0.0023087415700958
North East,MIX,48,49,Female,2024,2025,0.0023111866233869
North East,MIX,48,49,Female,2025,2026,0.0023111866233869
North East,MIX,48,49,Female,2026,2027,0.0023117978867097
North East,MIX,48,49,Female,2027,2028,0.0023142429400008
North East,MIX,48,49,Female,2028,2029,0.0023160767299691
North East,MIX,48,49,Female,2029,2030,0.0023179105199374
North East,MIX,48,49,Female,2030,2031,0.0023197443099057
North East,MIX,48,49,Female,2031,2032,0.0023209668365512
North East,MIX,48,49,Female,2032,2033,0.0023221893631967
North East,MIX,48,49,Female,2033,2034,0.0023228006265195
North East,MIX,48,49,Female,2034,2035,0.0023228006265195
North East,OAS,48,49,Female,2020,2021,0.0032000788906942
North East,OAS,48,49,Female,2021,2022,0.0032137690677667
North East,OAS,48,49,Female,2022,2023,0.0032248923366381
North East,OAS,48,49,Female,2023,2024,0.0032317374251743
North East,OAS,48,49,Female,2024,2025,0.0032351599694424
North East,OAS,48,49,Female,2025,2026,0.0032351599694425
North East,OAS,48,49,Female,2026,2027,0.0032360156055095
North East,OAS,48,49,Female,2027,2028,0.0032394381497776
North East,OAS,48,49,Female,2028,2029,0.0032420050579787
North East,OAS,48,49,Female,2029,2030,0.0032445719661798
North East,OAS,48,49,Female,2030,2031,0.0032471388743809
North East,OAS,48,49,Female,2031,2032,0.0032488501465149
North East,OAS,48,49,Female,2032,2033,0.003250561418649
North East,OAS,48,49,Female,2033,2034,0.003251417054716
North East,OAS,48,49,Female,2034,2035,0.003251417054716
North East,OBL,48,49,Female,2020,2021,0.0018882620224894
North East,OBL,48,49,Female,2021,2022,0.0018963401487889
North East,OBL,48,49,Female,2022,2023,0.0019029036264071
North East,OBL,48,49,Female,2023,2024,0.0019069426895568
North East,OBL,48,49,Female,2024,2025,0.0019089622211317
North East,OBL,48,49,Female,2025,2026,0.0019089622211317
North East,OBL,48,49,Female,2026,2027,0.0019094671040254
North East,OBL,48,49,Female,2027,2028,0.0019114866356003
North East,OBL,48,49,Female,2028,2029,0.0019130012842814
North East,OBL,48,49,Female,2029,2030,0.0019145159329626
North East,OBL,48,49,Female,2030,2031,0.0019160305816437
North East,OBL,48,49,Female,2031,2032,0.0019170403474311
North East,OBL,48,49,Female,2032,2033,0.0019180501132185
North East,OBL,48,49,Female,2033,2034,0.0019185549961123
North East,OBL,48,49,Female,2034,2035,0.0019185549961123
North East,OTH,48,49,Female,2020,2021,0.0027130029213105
North East,OTH,48,49,Female,2021,2022,0.0027246093509204
North East,OTH,48,49,Female,2022,2023,0.0027340395749784
North East,OTH,48,49,Female,2023,2024,0.0027398427897834
North East,OTH,48,49,Female,2024,2025,0.0027427443971858
North East,OTH,48,49,Female,2025,2026,0.0027427443971858
North East,OTH,48,49,Female,2026,2027,0.0027434697990364
North East,OTH,48,49,Female,2027,2028,0.0027463714064389
North East,OTH,48,49,Female,2028,2029,0.0027485476119908
North East,OTH,48,49,Female,2029,2030,0.0027507238175426
North East,OTH,48,49,Female,2030,2031,0.0027529000230945
North East,OTH,48,49,Female,2031,2032,0.0027543508267957
North East,OTH,48,49,Female,2032,2033,0.0027558016304969
North East,OTH,48,49,Female,2033,2034,0.0027565270323475
North East,OTH,48,49,Female,2034,2035,0.0027565270323475
North East,PAK,48,49,Female,2020,2021,0.0063587204854423
North East,PAK,48,49,Female,2021,2022,0.006385923567733
North East,PAK,48,49,Female,2022,2023,0.0064080260720941
North East,PAK,48,49,Female,2023,2024,0.0064216276132395
North East,PAK,48,49,Female,2024,2025,0.0064284283838121
North East,PAK,48,49,Female,2025,2026,0.0064284283838121
North East,PAK,48,49,Female,2026,2027,0.0064301285764553
North East,PAK,48,49,Female,2027,2028,0.006436929347028
North East,PAK,48,49,Female,2028,2029,0.0064420299249575
North East,PAK,48,49,Female,2029,2030,0.006447130502887
North East,PAK,48,49,Female,2030,2031,0.0064522310808164
North East,PAK,48,49,Female,2031,2032,0.0064556314661028
North East,PAK,48,49,Female,2032,2033,0.0064590318513891
North East,PAK,48,49,Female,2033,2034,0.0064607320440323
North East,PAK,48,49,Female,2034,2035,0.0064607320440323
North East,WBI,48,49,Female,2020,2021,0.0041843410712278
North East,WBI,48,49,Female,2021,2022,0.0042022419955967
North East,WBI,48,49,Female,2022,2023,0.0042167864966464
North East,WBI,48,49,Female,2023,2024,0.0042257369588309
North East,WBI,48,49,Female,2024,2025,0.0042302121899231
North East,WBI,48,49,Female,2025,2026,0.0042302121899231
North East,WBI,48,49,Female,2026,2027,0.0042313309976961
North East,WBI,48,49,Female,2027,2028,0.0042358062287884
North East,WBI,48,49,Female,2028,2029,0.0042391626521075
North East,WBI,48,49,Female,2029,2030,0.0042425190754267
North East,WBI,48,49,Female,2030,2031,0.0042458754987459
North East,WBI,48,49,Female,2031,2032,0.004248113114292
North East,WBI,48,49,Female,2032,2033,0.0042503507298381
North East,WBI,48,49,Female,2033,2034,0.0042514695376111
North East,WBI,48,49,Female,2034,2035,0.0042514695376111
North East,WHO,48,49,Female,2020,2021,0.004702961571687
North East,WHO,48,49,Female,2021,2022,0.004723081193384
North East,WHO,48,49,Female,2022,2023,0.0047394283860129
North East,WHO,48,49,Female,2023,2024,0.0047494881968614
North East,WHO,48,49,Female,2024,2025,0.0047545181022857
North East,WHO,48,49,Female,2025,2026,0.0047545181022857
North East,WHO,48,49,Female,2026,2027,0.0047557755786418
North East,WHO,48,49,Female,2027,2028,0.004760805484066
North East,WHO,48,49,Female,2028,2029,0.0047645779131342
North East,WHO,48,49,Female,2029,2030,0.0047683503422024
North East,WHO,48,49,Female,2030,2031,0.0047721227712706
North East,WHO,48,49,Female,2031,2032,0.0047746377239828
North East,WHO,48,49,Female,2032,2033,0.0047771526766949
North East,WHO,48,49,Female,2033,2034,0.0047784101530509
North East,WHO,48,49,Female,2034,2035,0.0047784101530509
North West,BAN,48,49,Female,2020,2021,0.008999702554376
North West,BAN,48,49,Female,2021,2022,0.0090382039556781
North West,BAN,48,49,Female,2022,2023,0.0090694863442361
North West,BAN,48,49,Female,2023,2024,0.0090887370448872
North West,BAN,48,49,Female,2024,2025,0.0090983623952127
North West,BAN,48,49,Female,2025,2026,0.0090983623952127
North West,BAN,48,49,Female,2026,2027,0.0091007687327941
North West,BAN,48,49,Female,2027,2028,0.0091103940831197
North West,BAN,48,49,Female,2028,2029,0.0091176130958638
North West,BAN,48,49,Female,2029,2030,0.009124832108608
North West,BAN,48,49,Female,2030,2031,0.0091320511213521
North West,BAN,48,49,Female,2031,2032,0.0091368637965149
North West,BAN,48,49,Female,2032,2033,0.0091416764716777
North West,BAN,48,49,Female,2033,2034,0.009144082809259
North West,BAN,48,49,Female,2034,2035,0.009144082809259
North West,BLA,48,49,Female,2020,2021,0.0076622450314388
North West,BLA,48,49,Female,2021,2022,0.0076950246893273
North West,BLA,48,49,Female,2022,2023,0.0077216581613617
North West,BLA,48,49,Female,2023,2024,0.0077380479903059
North West,BLA,48,49,Female,2024,2025,0.0077462429047781
North West,BLA,48,49,Female,2025,2026,0.0077462429047781
North West,BLA,48,49,Female,2026,2027,0.0077482916333961
North West,BLA,48,49,Female,2027,2028,0.0077564865478682
North West,BLA,48,49,Female,2028,2029,0.0077626327337223
North West,BLA,48,49,Female,2029,2030,0.0077687789195764
North West,BLA,48,49,Female,2030,2031,0.0077749251054305
North West,BLA,48,49,Female,2031,2032,0.0077790225626666
North West,BLA,48,49,Female,2032,2033,0.0077831200199026
North West,BLA,48,49,Female,2033,2034,0.0077851687485207
North West,BLA,48,49,Female,2034,2035,0.0077851687485207
North West,BLC,48,49,Female,2020,2021,0.0050752770319661
North West,BLC,48,49,Female,2021,2022,0.0050969894470761
North West,BLC,48,49,Female,2022,2023,0.005114630784353
North West,BLC,48,49,Female,2023,2024,0.005125486991908
North West,BLC,48,49,Female,2024,2025,0.0051309150956855
North West,BLC,48,49,Female,2025,2026,0.0051309150956855
North West,BLC,48,49,Female,2026,2027,0.0051322721216299
North West,BLC,48,49,Female,2027,2028,0.0051377002254074
North West,BLC,48,49,Female,2028,2029,0.0051417713032405
North West,BLC,48,49,Female,2029,2030,0.0051458423810736
North West,BLC,48,49,Female,2030,2031,0.0051499134589068
North West,BLC,48,49,Female,2031,2032,0.0051526275107955
North West,BLC,48,49,Female,2032,2033,0.0051553415626843
North West,BLC,48,49,Female,2033,2034,0.0051566985886286
North West,BLC,48,49,Female,2034,2035,0.0051566985886286
North West,CHI,48,49,Female,2020,2021,0.0024879314009885
North West,CHI,48,49,Female,2021,2022,0.0024985749577842
North West,CHI,48,49,Female,2022,2023,0.0025072228476807
North West,CHI,48,49,Female,2023,2024,0.0025125446260785
North West,CHI,48,49,Female,2024,2025,0.0025152055152774
North West,CHI,48,49,Female,2025,2026,0.0025152055152774
North West,CHI,48,49,Female,2026,2027,0.0025158707375772
North West,CHI,48,49,Female,2027,2028,0.0025185316267761
North West,CHI,48,49,Female,2028,2029,0.0025205272936753
North West,CHI,48,49,Female,2029,2030,0.0025225229605745
North West,CHI,48,49,Female,2030,2031,0.0025245186274736
North West,CHI,48,49,Female,2031,2032,0.0025258490720731
North West,CHI,48,49,Female,2032,2033,0.0025271795166726
North West,CHI,48,49,Female,2033,2034,0.0025278447389723
North West,CHI,48,49,Female,2034,2035,0.0025278447389723
North West,IND,48,49,Female,2020,2021,0.0046764639956852
North West,IND,48,49,Female,2021,2022,0.0046964702587683
North West,IND,48,49,Female,2022,2023,0.0047127253475234
North West,IND,48,49,Female,2023,2024,0.0047227284790649
North West,IND,48,49,Female,2024,2025,0.0047277300448357
North West,IND,48,49,Female,2025,2026,0.0047277300448357
North West,IND,48,49,Female,2026,2027,0.0047289804362784
North West,IND,48,49,Female,2027,2028,0.0047339820020492
North West,IND,48,49,Female,2028,2029,0.0047377331763773
North West,IND,48,49,Female,2029,2030,0.0047414843507054
North West,IND,48,49,Female,2030,2031,0.0047452355250335
North West,IND,48,49,Female,2031,2032,0.0047477363079189
North West,IND,48,49,Female,2032,2033,0.0047502370908043
North West,IND,48,49,Female,2033,2034,0.004751487482247
North West,IND,48,49,Female,2034,2035,0.004751487482247
North West,MIX,48,49,Female,2020,2021,0.0029498761393664
North West,MIX,48,49,Female,2021,2022,0.002962495930337
North West,MIX,48,49,Female,2022,2023,0.0029727495105005
North West,MIX,48,49,Female,2023,2024,0.0029790594059858
North West,MIX,48,49,Female,2024,2025,0.0029822143537284
North West,MIX,48,49,Female,2025,2026,0.0029822143537284
North West,MIX,48,49,Female,2026,2027,0.0029830030906641
North West,MIX,48,49,Female,2027,2028,0.0029861580384067
North West,MIX,48,49,Female,2028,2029,0.0029885242492137
North West,MIX,48,49,Female,2029,2030,0.0029908904600207
North West,MIX,48,49,Female,2030,2031,0.0029932566708277
North West,MIX,48,49,Female,2031,2032,0.002994834144699
North West,MIX,48,49,Female,2032,2033,0.0029964116185703
North West,MIX,48,49,Female,2033,2034,0.002997200355506
North West,MIX,48,49,Female,2034,2035,0.002997200355506
North West,OAS,48,49,Female,2020,2021,0.0041291867581452
North West,OAS,48,49,Female,2021,2022,0.0041468517282335
North West,OAS,48,49,Female,2022,2023,0.0041612045164303
North West,OAS,48,49,Female,2023,2024,0.0041700370014744
North West,OAS,48,49,Female,2024,2025,0.0041744532439965
North West,OAS,48,49,Female,2025,2026,0.0041744532439965
North West,OAS,48,49,Female,2026,2027,0.004175557304627
North West,OAS,48,49,Female,2027,2028,0.0041799735471491
North West,OAS,48,49,Female,2028,2029,0.0041832857290407
North West,OAS,48,49,Female,2029,2030,0.0041865979109322
North West,OAS,48,49,Female,2030,2031,0.0041899100928238
North West,OAS,48,49,Female,2031,2032,0.0041921182140848
North West,OAS,48,49,Female,2032,2033,0.0041943263353459
North West,OAS,48,49,Female,2033,2034,0.0041954303959764
North West,OAS,48,49,Female,2034,2035,0.0041954303959764
North West,OBL,48,49,Female,2020,2021,0.0024364982256673
North West,OBL,48,49,Female,2021,2022,0.0024469217474884
North West,OBL,48,49,Female,2022,2023,0.002455390858968
North West,OBL,48,49,Female,2023,2024,0.0024606026198785
North West,OBL,48,49,Female,2024,2025,0.0024632085003338
North West,OBL,48,49,Female,2025,2026,0.0024632085003338
North West,OBL,48,49,Female,2026,2027,0.0024638599704476
North West,OBL,48,49,Female,2027,2028,0.0024664658509028
North West,OBL,48,49,Female,2028,2029,0.0024684202612443
North West,OBL,48,49,Female,2029,2030,0.0024703746715857
North West,OBL,48,49,Female,2030,2031,0.0024723290819272
North West,OBL,48,49,Female,2031,2032,0.0024736320221548
North West,OBL,48,49,Female,2032,2033,0.0024749349623824
North West,OBL,48,49,Female,2033,2034,0.0024755864324962
North West,OBL,48,49,Female,2034,2035,0.0024755864324962
North West,OTH,48,49,Female,2020,2021,0.0035006936141672
North West,OTH,48,49,Female,2021,2022,0.0035156698435327
North West,OTH,48,49,Female,2022,2023,0.0035278380298921
North West,OTH,48,49,Female,2023,2024,0.0035353261445748
North West,OTH,48,49,Female,2024,2025,0.0035390702019161
North West,OTH,48,49,Female,2025,2026,0.0035390702019161
North West,OTH,48,49,Female,2026,2027,0.0035400062162515
North West,OTH,48,49,Female,2027,2028,0.0035437502735928
North West,OTH,48,49,Female,2028,2029,0.0035465583165988
North West,OTH,48,49,Female,2029,2030,0.0035493663596049
North West,OTH,48,49,Female,2030,2031,0.0035521744026109
North West,OTH,48,49,Female,2031,2032,0.0035540464312816
North West,OTH,48,49,Female,2032,2033,0.0035559184599522
North West,OTH,48,49,Female,2033,2034,0.0035568544742876
North West,OTH,48,49,Female,2034,2035,0.0035568544742876
North West,PAK,48,49,Female,2020,2021,0.0083019722927505
North West,PAK,48,49,Female,2021,2022,0.0083374887517569
North West,PAK,48,49,Female,2022,2023,0.0083663458746996
North West,PAK,48,49,Female,2023,2024,0.0083841041042028
North West,PAK,48,49,Female,2024,2025,0.0083929832189545
North West,PAK,48,49,Female,2025,2026,0.0083929832189545
North West,PAK,48,49,Female,2026,2027,0.0083952029976423
North West,PAK,48,49,Female,2027,2028,0.008404082112394
North West,PAK,48,49,Female,2028,2029,0.0084107414484577
North West,PAK,48,49,Female,2029,2030,0.0084174007845214
North West,PAK,48,49,Female,2030,2031,0.0084240601205851
North West,PAK,48,49,Female,2031,2032,0.0084284996779609
North West,PAK,48,49,Female,2032,2033,0.0084329392353367
North West,PAK,48,49,Female,2033,2034,0.0084351590140246
North West,PAK,48,49,Female,2034,2035,0.0084351590140246
North West,WBI,48,49,Female,2020,2021,0.0054148939489658
North West,WBI,48,49,Female,2021,2022,0.0054380592706727
North West,WBI,48,49,Female,2022,2023,0.0054568810945594
North West,WBI,48,49,Female,2023,2024,0.0054684637554128
North West,WBI,48,49,Female,2024,2025,0.0054742550858395
North West,WBI,48,49,Female,2025,2026,0.0054742550858395
North West,WBI,48,49,Female,2026,2027,0.0054757029184462
North West,WBI,48,49,Female,2027,2028,0.0054814942488729
North West,WBI,48,49,Female,2028,2029,0.0054858377466929
North West,WBI,48,49,Female,2029,2030,0.005490181244513
North West,WBI,48,49,Female,2030,2031,0.005494524742333
North West,WBI,48,49,Female,2031,2032,0.0054974204075464
North West,WBI,48,49,Female,2032,2033,0.0055003160727597
North West,WBI,48,49,Female,2033,2034,0.0055017639053664
North West,WBI,48,49,Female,2034,2035,0.0055017639053664
North West,WHO,48,49,Female,2020,2021,0.006087140489515
North West,WHO,48,49,Female,2021,2022,0.0061131817322509
North West,WHO,48,49,Female,2022,2023,0.0061343402419738
North West,WHO,48,49,Female,2023,2024,0.0061473608633417
North West,WHO,48,49,Female,2024,2025,0.0061538711740257
North West,WHO,48,49,Female,2025,2026,0.0061538711740257
North West,WHO,48,49,Female,2026,2027,0.0061554987516967
North West,WHO,48,49,Female,2027,2028,0.0061620090623807
North West,WHO,48,49,Female,2028,2029,0.0061668917953937
North West,WHO,48,49,Female,2029,2030,0.0061717745284066
North West,WHO,48,49,Female,2030,2031,0.0061766572614196
North West,WHO,48,49,Female,2031,2032,0.0061799124167616
