DZ2011_Code,DZ2011_Name,IZ2011_Code,IZ2011_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,TTWA2011_Code,TTWA2011_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01009656,Kennoway East,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000036,Glenrothes,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01009657,Kennoway Sandy Brae,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000036,Glenrothes,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01009658,Kennoway North West,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000036,Glenrothes,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01009659,Kennoway Central,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000036,Glenrothes,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01009660,Kennoway North East,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000036,Glenrothes,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01009661,Bonnybank and Montrave,S02001821,Kennoway and Bonnybank,S13002965,"Leven, Kennoway and Largo",S12000047,Fife,S16000129,Mid Fife and Glenrothes,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009662,Kettlebridge and Rameldry,S02001822,Kettle and Ladybank,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009663,Kingskettle and Balmalcolm,S02001822,Kettle and Ladybank,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009664,Monimal Pitlessie and Cults,S02001822,Kettle and Ladybank,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009665,Ladybank Woods,S02001822,Kettle and Ladybank,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009666,Ladybank,S02001822,Kettle and Ladybank,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009667,Giffordtown to Lathrisk,S02001822,Kettle and Ladybank,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009668,Freuchie North and New Inn,S02001823,Falkland and Freuchie,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009669,Freuchie South and Muirhead,S02001823,Falkland and Freuchie,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009670,Falkland East and East Lomond,S02001823,Falkland and Freuchie,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009671,Falkland West and Craigmead,S02001823,Falkland and Freuchie,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009672,Auchtermuchty West,S02001824,Auchtermuchty and Gateside,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009673,Auchtermuchty East,S02001824,Auchtermuchty and Gateside,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009674,Collessie and Pitmedden Landward,S02001824,Auchtermuchty and Gateside,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009675,Strathmiglo South and Dunshalt,S02001824,Auchtermuchty and Gateside,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000057,Dunfermline and Kirkcaldy,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009676,Gateside Landward,S02001824,Auchtermuchty and Gateside,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000074,Perth,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009677,Flisk Lindores and Luthrie,S02001825,Newburgh,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009678,Newburgh North East and Braeside of Lindores,S02001825,Newburgh,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000074,Perth,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009679,Newburgh East,S02001825,Newburgh,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000074,Perth,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009680,Newburgh West and Lochmill,S02001825,Newburgh,S13002960,Howe of Fife and Tay Coast,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000074,Perth,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009681,Springfield East,S02001826,Cupar West and Springfield,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009682,Cupar Westfield South,S02001826,Cupar West and Springfield,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009683,Cupar Westfield,S02001826,Cupar West and Springfield,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009684,Bow of Fife Tarvit and Balgarvie,S02001826,Cupar West and Springfield,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009685,Springfield West and Rankeilour,S02001826,Cupar West and Springfield,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009686,Cupar South West,S02001827,Cupar Central,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009687,Cupar Northern,S02001827,Cupar Central,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009688,Cupar North West,S02001827,Cupar Central,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009689,Cupar West,S02001827,Cupar Central,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009690,Cupar North,S02001828,Cupar East,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009691,Cupar Station and Meadowside,S02001828,Cupar East,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009692,Cupar East,S02001828,Cupar East,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009693,Cupar Tarvit,S02001828,Cupar East,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009694,Cupar South South East,S02001828,Cupar East,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,1,Rest of Scotland,1,Rest of Scotland,3,Accessible Small Towns,3,Accessible Small Towns,S92000003,Scotland
S01009695,Ceres East and Pitscottie,S02001829,Dairsie Ceres and Dunino,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009696,Craigrothie and Ceres West,S02001829,Dairsie Ceres and Dunino,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009697,Dairsie and Kemback,S02001829,Dairsie Ceres and Dunino,S13002964,Cupar,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009698,Peat Inn and Dunino,S02001829,Dairsie Ceres and Dunino,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009699,Elie,S02001830,Elie Colinsburgh and Largoward,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009700,Colinsburgh Kilconquhar and Balcormo,S02001830,Elie Colinsburgh and Largoward,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009701,Earlsferry,S02001830,Elie Colinsburgh and Largoward,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009702,Largoward Landward,S02001830,Elie Colinsburgh and Largoward,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01009703,Pittenweem East,S02001831,St Monans and Pittenweem,S13002963,East Neuk and Landward,S12000047,Fife,S16000134,North East Fife,S14000049,North East Fife,S08000029,Fife,S37000032,Fife,S32000016,Fife,S39000022,"Stirling, Clackmannanshire and Fife",S40000004,East,S43000004,East,S42000013,Fife,S22000078,St Andrews and Cupar,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
