,LSOA11CD
173091,S01007667
173092,S01007881
173093,S01007918
173094,S01007578
173095,S01007626
173096,S01007635
173097,S01007671
173098,S01007629
173099,S01007566
173100,S01007597
173101,S01007570
173102,S01007558
173103,S01007629
173104,S01007598
173105,S01007630
173106,S01007596
173107,S01007508
173108,S01007653
173109,S01007626
173110,S01007526
173111,S01007526
173112,S01007540
173113,S01007536
173114,S01007536
173115,S01007661
173116,S01007614
173117,S01007661
173118,S01007673
173119,S01007638
173120,S01007675
173121,S01007638
173122,S01007673
173123,S01007669
173124,S01007678
173125,S01007612
173126,S01007679
173127,S01007680
173128,S01007628
173129,S01007911
173130,S01007488
173131,S01007601
173132,S01008016
173133,S01007536
173134,S01007673
173135,S01007616
173136,S01007602
173137,S01007601
173138,S01007624
173139,S01007647
173140,S01007648
173141,S01007649
173142,S01007627
173143,S01007488
173144,S01007573
173145,S01007573
173146,S01007677
173147,S01007603
173148,S01007603
173149,S01007607
173150,S01007602
173151,S01008029
173152,S01007587
173153,S01007654
173154,S01008016
173155,S01007945
173156,S01007653
173157,S01008015
173158,S01007877
173159,S01007617
173160,S01007957
173161,S01007908
173162,S01007635
173163,S01007952
173164,S01007907
173165,S01007638
173166,S01007945
173167,S01007892
173168,S01007561
173169,S01008009
173170,S01007893
173171,S01008010
173172,S01007998
173173,S01007980
173174,S01007959
173175,S01007950
173176,S01007944
173177,S01007943
173178,S01008029
173179,S01008029
173180,S01007880
173181,S01007899
173182,S01007555
173183,S01007949
173184,S01007565
173185,S01007906
173186,S01008012
173187,S01007935
173188,S01007911
173189,S01007876
173190,S01007918
173191,S01007919
173192,S01008018
173193,S01008021
173194,S01008019
173195,S01008014
173196,S01007547
173197,S01007501
173198,S01007528
173199,S01007490
173200,S01007939
173201,S01008031
173202,S01007873
173203,S01007901
173204,S01008021
173205,S01007939
173206,S01007931
173207,S01007970
173208,S01007931
173209,S01007878
173210,S01007896
173211,S01007903
173212,S01007956
173213,S01007878
173214,S01007871
173215,S01007891
173216,S01007954
173217,S01007887
173218,S01007887
173219,S01007887
173220,S01007882
173221,S01007897
173222,S01007913
173223,S01007982
173224,S01007904
173225,S01008029
173226,S01007930
173227,S01007961
173228,S01007961
173229,S01007961
173230,S01007925
173231,S01007926
173232,S01007927
173233,S01007904
173234,S01007925
173235,S01007881
173236,S01007904
173237,S01007880
173238,S01007929
173239,S01007897
173240,S01007897
173241,S01007906
173242,S01007922
173243,S01007885
173244,S01007892
173245,S01008016
173246,S01008013
173247,S01008013
173248,S01007976
173249,S01007976
173250,S01007978
173251,S01007978
173252,S01007968
173253,S01007969
173254,S01007971
173255,S01007971
173256,S01007969
173257,S01007919
173258,S01007921
173259,S01007970
173260,S01007872
173261,S01008017
173262,S01007971
173263,S01007924
173264,S01007878
173265,S01007893
173266,S01007950
173267,S01007977
173268,S01008017
173269,S01008009
173270,S01007895
173271,S01008011
173272,S01007976
173273,S01008017
173274,S01007922
173275,S01007928
173276,S01007918
173277,S01007911
173278,S01007984
173279,S01007986
173280,S01007984
173281,S01007984
173282,S01007953
173283,S01007952
173284,S01007952
173285,S01007952
173286,S01007948
173287,S01007947
173288,S01007945
173289,S01007945
173290,S01007946
173291,S01007944
173292,S01007943
173293,S01007940
173294,S01007943
173295,S01008030
173296,S01007938
173297,S01007938
173298,S01007938
173299,S01007938
173300,S01007935
173301,S01007935
173302,S01007886
173303,S01007977
173304,S01008007
173305,S01007952
173306,S01008027
173307,S01007918
173308,S01007883
173309,S01008015
173310,S01008012
173311,S01007978
173312,S01007891
173313,S01007883
173314,S01008030
173315,S01007995
173316,S01007994
173317,S01007991
173318,S01007937
173319,S01007936
173320,S01007933
173321,S01007960
173322,S01007886
173323,S01007996
173324,S01007932
173325,S01007931
173326,S01007994
173327,S01007994
173328,S01007987
173329,S01007940
173330,S01007919
173331,S01007995
173332,S01007995
173333,S01007994
173334,S01007992
173335,S01007991
173336,S01007991
173337,S01007991
173338,S01007991
173339,S01007991
173340,S01007934
173341,S01007936
173342,S01008023
173343,S01008023
173344,S01008024
173345,S01008023
173346,S01008023
173347,S01008023
173348,S01008013
173349,S01008013
173350,S01008013
173351,S01007998
173352,S01008027
173353,S01008003
173354,S01008012
173355,S01007904
173356,S01007881
173357,S01007881
173358,S01007881
173359,S01007872
173360,S01007871
173361,S01008006
173362,S01007871
173363,S01007874
173364,S01007874
173365,S01007877
173366,S01007877
173367,S01007906
173368,S01007891
173369,S01007914
173370,S01007915
173371,S01007917
173372,S01007910
173373,S01008014
173374,S01007885
173375,S01008020
173376,S01007878
173377,S01007908
173378,S01007905
173379,S01007905
173380,S01007906
173381,S01007906
173382,S01007908
173383,S01007888
173384,S01007916
173385,S01007911
173386,S01007883
173387,S01007883
173388,S01007883
173389,S01007923
173390,S01007921
173391,S01007921
173392,S01007923
173393,S01007886
173394,S01007885
173395,S01007885
173396,S01007893
173397,S01007895
173398,S01007902
173399,S01007903
173400,S01007903
173401,S01007903
173402,S01008014
173403,S01007977
173404,S01007974
173405,S01008000
173406,S01007980
173407,S01007954
173408,S01007953
173409,S01007953
173410,S01007948
173411,S01007947
173412,S01007946
173413,S01007945
173414,S01007945
173415,S01007973
173416,S01008015
173417,S01007885
173418,S01007945
173419,S01007946
173420,S01008026
173421,S01008000
173422,S01007943
173423,S01007928
173424,S01007997
173425,S01007993
173426,S01007993
173427,S01007984
173428,S01007947
173429,S01007940
173430,S01008032
173431,S01007928
173432,S01007936
173433,S01007932
173434,S01007932
173435,S01007932
173436,S01007941
173437,S01008020
173438,S01007919
173439,S01007919
173440,S01007892
173441,S01007893
173442,S01007995
173443,S01007870
173444,S01008029
173445,S01007928
173446,S01007963
173447,S01008008
173448,S01007985
173449,S01007910
173450,S01007963
173451,S01007896
173452,S01008012
173453,S01007912
173454,S01007913
173455,S01008012
173456,S01008016
173457,S01008015
173458,S01008015
173459,S01008012
173460,S01007976
173461,S01007975
173462,S01008011
173463,S01008011
173464,S01008009
173465,S01008010
173466,S01007958
173467,S01007957
173468,S01007940
173469,S01007938
173470,S01007935
173471,S01008019
173472,S01008018
173473,S01007979
173474,S01007978
173475,S01007935
173476,S01007874
173477,S01007988
173478,S01007990
173479,S01007946
173480,S01007942
173481,S01008032
173482,S01007933
173483,S01007933
173484,S01007990
173485,S01007872
173486,S01007906
173487,S01007910
173488,S01007978
173489,S01007922
173490,S01007922
173491,S01007885
173492,S01007978
173493,S01007896
173494,S01007963
173495,S01007974
173496,S01008011
173497,S01008010
173498,S01008010
173499,S01008010
173500,S01008010
173501,S01007952
173502,S01007948
173503,S01007939
173504,S01007878
173505,S01007985
173506,S01007919
173507,S01007920
173508,S01007892
173509,S01008022
173510,S01008022
173511,S01008022
173512,S01008018
173513,S01008021
173514,S01008018
173515,S01007962
173516,S01007963
173517,S01007963
173518,S01007963
173519,S01007963
173520,S01007967
173521,S01007966
173522,S01007970
173523,S01007974
173524,S01007964
173525,S01007965
173526,S01007965
173527,S01007974
173528,S01008006
173529,S01008003
173530,S01008008
173531,S01008007
173532,S01008007
173533,S01008007
173534,S01008002
173535,S01008002
173536,S01008002
173537,S01008001
173538,S01008001
173539,S01008001
173540,S01008001
173541,S01008000
173542,S01007999
173543,S01007983
173544,S01007983
173545,S01007983
173546,S01007985
173547,S01007957
173548,S01007958
173549,S01007954
173550,S01007954
173551,S01007954
173552,S01007948
173553,S01007948
173554,S01007945
173555,S01007944
173556,S01007940
173557,S01007978
173558,S01008011
173559,S01007929
173560,S01007930
173561,S01007929
173562,S01007927
173563,S01007931
173564,S01007925
173565,S01007870
173566,S01007880
173567,S01007882
173568,S01007976
173569,S01007971
173570,S01007935
173571,S01008011
173572,S01008003
173573,S01008008
173574,S01008000
173575,S01007909
173576,S01007987
173577,S01007871
173578,S01007872
173579,S01007872
173580,S01007879
173581,S01007879
173582,S01007878
173583,S01007905
173584,S01007875
173585,S01007876
173586,S01007876
173587,S01007890
173588,S01007889
173589,S01007889
173590,S01007889
173591,S01007888
173592,S01007888
173593,S01007888
173594,S01007912
173595,S01007914
173596,S01007914
173597,S01007914
173598,S01007915
173599,S01007915
173600,S01007906
173601,S01007908
173602,S01007876
173603,S01007891
173604,S01007913
173605,S01007918
173606,S01007918
173607,S01007916
173608,S01007913
173609,S01007913
173610,S01007916
173611,S01007916
173612,S01007892
173613,S01007939
173614,S01007902
173615,S01007916
173616,S01007910
173617,S01007924
173618,S01007924
173619,S01007924
173620,S01007886
173621,S01007885
173622,S01007886
173623,S01007886
173624,S01007896
173625,S01007896
173626,S01007903
173627,S01007903
173628,S01008020
173629,S01008016
173630,S01008016
173631,S01008016
173632,S01007917
173633,S01008016
173634,S01008015
173635,S01008015
173636,S01008014
173637,S01008014
173638,S01007969
173639,S01007966
173640,S01007971
173641,S01007971
173642,S01007962
173643,S01007967
173644,S01007966
173645,S01007965
173646,S01007965
173647,S01007964
173648,S01007964
173649,S01007974
173650,S01007915
173651,S01007974
173652,S01007974
173653,S01007970
173654,S01008009
173655,S01008006
173656,S01007891
173657,S01007909
173658,S01007902
173659,S01007933
173660,S01007911
173661,S01007911
173662,S01007971
173663,S01007980
173664,S01007933
173665,S01008004
173666,S01007917
173667,S01007917
173668,S01007980
173669,S01007910
173670,S01007957
173671,S01007917
173672,S01007934
173673,S01007950
173674,S01008010
173675,S01007958
173676,S01007908
173677,S01007889
173678,S01007909
173679,S01007901
173680,S01007910
173681,S01007918
173682,S01007924
173683,S01007909
173684,S01007958
173685,S01008000
173686,S01007900
173687,S01007916
173688,S01007983
173689,S01007886
173690,S01007884
173691,S01007884
173692,S01007894
173693,S01007902
173694,S01007902
173695,S01007968
173696,S01007968
173697,S01007969
173698,S01007969
173699,S01007971
173700,S01007972
173701,S01007972
173702,S01007975
173703,S01007975
173704,S01007967
173705,S01007967
173706,S01007966
173707,S01007966
173708,S01007966
173709,S01007965
173710,S01007965
173711,S01007964
173712,S01007964
173713,S01008010
173714,S01008002
173715,S01008000
173716,S01008001
173717,S01007999
173718,S01007999
173719,S01007980
173720,S01007984
173721,S01007983
173722,S01007959
173723,S01007958
173724,S01007960
173725,S01007960
173726,S01007954
173727,S01007953
173728,S01007950
173729,S01007947
173730,S01008026
173731,S01008027
173732,S01008031
173733,S01007990
173734,S01007957
173735,S01007948
173736,S01008032
173737,S01008032
173738,S01008032
173739,S01007939
173740,S01007934
173741,S01007905
173742,S01007918
173743,S01007973
173744,S01008009
173745,S01007879
173746,S01007960
173747,S01007962
173748,S01007879
173749,S01007883
173750,S01007931
173751,S01007870
173752,S01008029
173753,S01008004
173754,S01007920
173755,S01007901
173756,S01007982
173757,S01007875
173758,S01007917
173759,S01007916
173760,S01007901
173761,S01007894
173762,S01008010
173763,S01007982
173764,S01007986
173765,S01007960
173766,S01007951
173767,S01008031
173768,S01007928
173769,S01007910
173770,S01008010
173771,S01008012
173772,S01008012
173773,S01007969
173774,S01008008
173775,S01007931
173776,S01007992
173777,S01007890
173778,S01007883
173779,S01007920
173780,S01007895
173781,S01007928
173782,S01007941
173783,S01007985
173784,S01007920
173785,S01007989
173786,S01007900
173787,S01007985
173788,S01007951
173789,S01007922
173790,S01007954
173791,S01007983
173792,S01007953
173793,S01007921
173794,S01007923
173795,S01007985
173796,S01007953
173797,S01007949
173798,S01007914
173799,S01007924
173800,S01007946
173801,S01007915
173802,S01008022
173803,S01007984
173804,S01007922
173805,S01007946
173806,S01007984
173807,S01008020
173808,S01007984
173809,S01007921
173810,S01007946
173811,S01008027
173812,S01008026
173813,S01008026
173814,S01007944
173815,S01007944
173816,S01007942
173817,S01008030
173818,S01008031
173819,S01008031
173820,S01007938
173821,S01007935
173822,S01007940
173823,S01007964
173824,S01007952
173825,S01008026
173826,S01007895
173827,S01007896
173828,S01007896
173829,S01007958
173830,S01007954
173831,S01007963
173832,S01007911
173833,S01008020
173834,S01008012
173835,S01008028
173836,S01007871
173837,S01007879
173838,S01007906
173839,S01007907
173840,S01007891
173841,S01007888
173842,S01007916
173843,S01007912
173844,S01007912
173845,S01007915
173846,S01007871
173847,S01007921
173848,S01007983
173849,S01008017
173850,S01007986
173851,S01008019
173852,S01007985
173853,S01008019
173854,S01007921
173855,S01007879
173856,S01007988
173857,S01007973
173858,S01007922
173859,S01007917
173860,S01007988
173861,S01007884
173862,S01007998
173863,S01007884
173864,S01007894
173865,S01007988
173866,S01008002
173867,S01007884
173868,S01007997
173869,S01007988
173870,S01008001
173871,S01007894
173872,S01007996
173873,S01007988
173874,S01008000
173875,S01007894
173876,S01007993
173877,S01007993
173878,S01007990
173879,S01007979
173880,S01007959
173881,S01007945
173882,S01008025
173883,S01007941
173884,S01008030
173885,S01008030
173886,S01007937
173887,S01007937
173888,S01007932
173889,S01008019
173890,S01007947
173891,S01007893
173892,S01007993
173893,S01007990
173894,S01008025
173895,S01007936
173896,S01007919
173897,S01008024
173898,S01008028
173899,S01008029
173900,S01007873
173901,S01007874
173902,S01007874
173903,S01007874
173904,S01007907
173905,S01007985
173906,S01007989
173907,S01007990
173908,S01008022
173909,S01007873
173910,S01007902
173911,S01007877
173912,S01007877
173913,S01007877
173914,S01007907
173915,S01007907
173916,S01007905
173917,S01007905
173918,S01007875
173919,S01007875
173920,S01007876
173921,S01007890
173922,S01007890
173923,S01007888
173924,S01007914
173925,S01007915
173926,S01007910
173927,S01007900
173928,S01007900
173929,S01007900
173930,S01007901
173931,S01007923
173932,S01007922
173933,S01007921
173934,S01007921
173935,S01007922
173936,S01007902
173937,S01007902
173938,S01007986
173939,S01008015
173940,S01007988
173941,S01007968
173942,S01007988
173943,S01007968
173944,S01007990
173945,S01007990
173946,S01007989
173947,S01007989
173948,S01007989
173949,S01007987
173950,S01007987
173951,S01007987
173952,S01007955
173953,S01007955
173954,S01007956
173955,S01007955
173956,S01007956
173957,S01007956
173958,S01007957
173959,S01007956
173960,S01007957
173961,S01007957
173962,S01007960
173963,S01007960
173964,S01007953
173965,S01007953
173966,S01007951
173967,S01008026
173968,S01008026
173969,S01008027
173970,S01007944
173971,S01008032
173972,S01008031
173973,S01007939
173974,S01007939
173975,S01007968
173976,S01007968
173977,S01007968
173978,S01007966
173979,S01007970
173980,S01007970
173981,S01007970
173982,S01007970
173983,S01007971
173984,S01007972
173985,S01007972
173986,S01007972
173987,S01007972
173988,S01007975
173989,S01007972
173990,S01007975
173991,S01007975
173992,S01007977
173993,S01007962
173994,S01007964
173995,S01008000
173996,S01007999
173997,S01007999
173998,S01007999
173999,S01007999
174000,S01007929
174001,S01007930
174002,S01007961
174003,S01007930
174004,S01007996
174005,S01008189
174006,S01007938
174007,S01007937
174008,S01008266
174009,S01007887
174010,S01007887
174011,S01007882
174012,S01007870
174013,S01007899
174014,S01007898
174015,S01007898
174016,S01007995
174017,S01007898
174018,S01007897
