DZ code,DZ name,LA code,LA name,Cluster
S01008043,Barloch - 03,S12000045,East Dunbartonshire,2.0
S01008044,Barloch - 04,S12000045,East Dunbartonshire,2.0
S01008045,Keystone and Dougalston - 01,S12000045,East Dunbartonshire,2.0
S01008046,Keystone and Dougalston - 02,S12000045,East Dunbartonshire,2.0
S01008047,Keystone and Dougalston - 03,S12000045,East Dunbartonshire,2.0
S01008048,Keystone and Dougalston - 04,S12000045,East Dunbartonshire,2.0
S01008049,Keystone and Dougalston - 05,S12000045,East Dunbartonshire,2.0
S01008050,Kilmardinny East - 01,S12000045,East Dunbartonshire,2.0
S01008051,Kilmardinny East - 02,S12000045,East Dunbartonshire,2.0
S01008052,Kilmardinny East - 03,S12000045,East Dunbartonshire,2.0
S01008053,Kilmardinny East - 04,S12000045,East Dunbartonshire,2.0
S01008054,Kilmardinny West - 01,S12000045,East Dunbartonshire,2.0
S01008055,Kilmardinny West - 02,S12000045,East Dunbartonshire,2.0
S01008056,Kilmardinny West - 03,S12000045,East Dunbartonshire,2.0
S01008057,Kilmardinny West - 04,S12000045,East Dunbartonshire,2.0
S01008058,North Castlehill and Thorn - 01,S12000045,East Dunbartonshire,2.0
S01008059,North Castlehill and Thorn - 02,S12000045,East Dunbartonshire,2.0
S01008060,North Castlehill and Thorn - 03,S12000045,East Dunbartonshire,2.0
S01008061,North Castlehill and Thorn - 04,S12000045,East Dunbartonshire,2.0
S01008062,North Castlehill and Thorn - 05,S12000045,East Dunbartonshire,2.0
S01008063,South Castlehill and Thorn - 01,S12000045,East Dunbartonshire,2.0
S01008064,South Castlehill and Thorn - 02,S12000045,East Dunbartonshire,2.0
S01008065,South Castlehill and Thorn - 03,S12000045,East Dunbartonshire,2.0
S01008066,South Castlehill and Thorn - 04,S12000045,East Dunbartonshire,2.0
S01008067,South Castlehill and Thorn - 05,S12000045,East Dunbartonshire,2.0
S01008068,Westerton West - 01,S12000045,East Dunbartonshire,2.0
S01008069,Westerton West - 02,S12000045,East Dunbartonshire,2.0
S01008070,Westerton West - 03,S12000045,East Dunbartonshire,2.0
S01008071,Westerton East - 01,S12000045,East Dunbartonshire,2.0
S01008072,Westerton East - 02,S12000045,East Dunbartonshire,2.0
S01008073,Westerton East - 03,S12000045,East Dunbartonshire,2.0
S01008074,Westerton East - 04,S12000045,East Dunbartonshire,2.0
S01008075,Westerton East - 05,S12000045,East Dunbartonshire,2.0
S01008076,Kessington West - 01,S12000045,East Dunbartonshire,2.0
S01008077,Kessington West - 02,S12000045,East Dunbartonshire,2.0
S01008078,Kessington West - 03,S12000045,East Dunbartonshire,2.0
S01008079,Kessington West - 04,S12000045,East Dunbartonshire,2.0
S01008080,Kessington East - 01,S12000045,East Dunbartonshire,2.0
S01008081,Kessington East - 02,S12000045,East Dunbartonshire,2.0
S01008082,Kessington East - 03,S12000045,East Dunbartonshire,2.0
S01008083,Kessington East - 04,S12000045,East Dunbartonshire,2.0
S01008084,Torrance and Balmore - 01,S12000045,East Dunbartonshire,2.0
S01008085,Torrance and Balmore - 02,S12000045,East Dunbartonshire,2.0
S01008086,Torrance and Balmore - 03,S12000045,East Dunbartonshire,2.0
S01008087,Bishopbriggs North and Kenmure - 01,S12000045,East Dunbartonshire,2.0
S01008088,Bishopbriggs North and Kenmure - 02,S12000045,East Dunbartonshire,2.0
S01008089,Bishopbriggs North and Kenmure - 03,S12000045,East Dunbartonshire,2.0
S01008090,Bishopbriggs North and Kenmure - 04,S12000045,East Dunbartonshire,2.0
S01008091,Bishopbriggs North and Kenmure - 05,S12000045,East Dunbartonshire,2.0
S01008092,Bishopbriggs North and Kenmure - 06,S12000045,East Dunbartonshire,2.0
S01008093,Bishopbriggs North and Kenmure - 07,S12000045,East Dunbartonshire,2.0
S01008094,Bishopbriggs West and Cadder - 01,S12000045,East Dunbartonshire,2.0
S01008095,Bishopbriggs West and Cadder - 02,S12000045,East Dunbartonshire,2.0
S01008096,Bishopbriggs West and Cadder - 03,S12000045,East Dunbartonshire,2.0
S01008097,Bishopbriggs West and Cadder - 04,S12000045,East Dunbartonshire,2.0
S01008098,Bishopbriggs West and Cadder - 05,S12000045,East Dunbartonshire,2.0
S01008099,Bishopbriggs West and Cadder - 06,S12000045,East Dunbartonshire,2.0
S01008100,Bishopbriggs West and Cadder - 07,S12000045,East Dunbartonshire,2.0
S01008101,Bishopbriggs West and Cadder - 08,S12000045,East Dunbartonshire,2.0
S01008102,Auchinairn - 01,S12000045,East Dunbartonshire,2.0
S01008103,Auchinairn - 02,S12000045,East Dunbartonshire,2.0
S01008104,Auchinairn - 03,S12000045,East Dunbartonshire,2.0
S01008105,Auchinairn - 04,S12000045,East Dunbartonshire,2.0
S01008106,Auchinairn - 05,S12000045,East Dunbartonshire,2.0
S01008107,Auchinairn - 06,S12000045,East Dunbartonshire,2.0
S01008108,Woodhill East - 01,S12000045,East Dunbartonshire,2.0
S01008109,Woodhill East - 02,S12000045,East Dunbartonshire,2.0
S01008110,Woodhill East - 03,S12000045,East Dunbartonshire,2.0
S01008111,Woodhill West - 01,S12000045,East Dunbartonshire,2.0
S01008112,Woodhill West - 02,S12000045,East Dunbartonshire,2.0
S01008113,Woodhill West - 03,S12000045,East Dunbartonshire,2.0
S01008114,Woodhill West - 04,S12000045,East Dunbartonshire,2.0
S01008115,Woodhill West - 05,S12000045,East Dunbartonshire,2.0
S01008116,Lenzie North - 01,S12000045,East Dunbartonshire,2.0
S01008117,Lenzie North - 02,S12000045,East Dunbartonshire,2.0
S01008118,Lenzie North - 03,S12000045,East Dunbartonshire,2.0
S01008119,Lenzie North - 04,S12000045,East Dunbartonshire,2.0
S01008120,Lenzie North - 05,S12000045,East Dunbartonshire,2.0
S01008121,Lenzie North - 06,S12000045,East Dunbartonshire,2.0
S01008122,Lenzie North - 07,S12000045,East Dunbartonshire,2.0
S01008123,Lenzie South - 01,S12000045,East Dunbartonshire,2.0
S01008124,Lenzie South - 02,S12000045,East Dunbartonshire,2.0
S01008125,Lenzie South - 03,S12000045,East Dunbartonshire,2.0
S01008126,Lenzie South - 04,S12000045,East Dunbartonshire,2.0
S01008127,Kirkintilloch South - 01,S12000045,East Dunbartonshire,2.0
S01008128,Kirkintilloch South - 02,S12000045,East Dunbartonshire,2.0
S01008129,Kirkintilloch South - 03,S12000045,East Dunbartonshire,2.0
S01008130,Kirkintilloch South - 04,S12000045,East Dunbartonshire,2.0
S01008131,Kirkintilloch West - 01,S12000045,East Dunbartonshire,2.0
S01008132,Kirkintilloch West - 02,S12000045,East Dunbartonshire,2.0
S01008133,Kirkintilloch West - 03,S12000045,East Dunbartonshire,2.0
S01008134,Kirkintilloch West - 04,S12000045,East Dunbartonshire,2.0
S01008135,Kirkintilloch West - 05,S12000045,East Dunbartonshire,2.0
S01008136,Hillhead - 01,S12000045,East Dunbartonshire,2.0
S01008137,Hillhead - 02,S12000045,East Dunbartonshire,2.0
S01008138,Hillhead - 03,S12000045,East Dunbartonshire,2.0
S01008139,Hillhead - 04,S12000045,East Dunbartonshire,2.0
S01008140,Hillhead - 05,S12000045,East Dunbartonshire,2.0
S01008141,Rosebank and Waterside - 01,S12000045,East Dunbartonshire,2.0
S01008142,Rosebank and Waterside - 02,S12000045,East Dunbartonshire,2.0
S01008143,Rosebank and Waterside - 03,S12000045,East Dunbartonshire,2.0
S01008144,Rosebank and Waterside - 04,S12000045,East Dunbartonshire,2.0
S01008145,Twechar and Harestanes East - 01,S12000045,East Dunbartonshire,2.0
S01008146,Twechar and Harestanes East - 02,S12000045,East Dunbartonshire,2.0
S01008147,Twechar and Harestanes East - 03,S12000045,East Dunbartonshire,2.0
S01008148,Twechar and Harestanes East - 04,S12000045,East Dunbartonshire,2.0
S01008149,Harestanes - 01,S12000045,East Dunbartonshire,2.0
S01008150,Harestanes - 02,S12000045,East Dunbartonshire,2.0
S01008151,Harestanes - 03,S12000045,East Dunbartonshire,2.0
S01008152,Harestanes - 04,S12000045,East Dunbartonshire,2.0
S01008153,Milton of Campsie - 01,S12000045,East Dunbartonshire,2.0
S01008154,Milton of Campsie - 02,S12000045,East Dunbartonshire,2.0
S01008155,Milton of Campsie - 03,S12000045,East Dunbartonshire,2.0
S01008156,Milton of Campsie - 04,S12000045,East Dunbartonshire,2.0
S01008157,Milton of Campsie - 05,S12000045,East Dunbartonshire,2.0
S01008158,Lennoxtown - 01,S12000045,East Dunbartonshire,2.0
S01008159,Lennoxtown - 02,S12000045,East Dunbartonshire,2.0
S01008160,Lennoxtown - 03,S12000045,East Dunbartonshire,2.0
S01008161,Lennoxtown - 04,S12000045,East Dunbartonshire,2.0
S01008162,Lennoxtown - 05,S12000045,East Dunbartonshire,2.0
S01008163,Wallyford/Whitecraig - 01,S12000010,East Lothian,3.0
S01008164,Wallyford/Whitecraig - 02,S12000010,East Lothian,3.0
S01008165,Wallyford/Whitecraig - 03,S12000010,East Lothian,3.0
S01008166,Wallyford/Whitecraig - 04,S12000010,East Lothian,3.0
S01008167,Wallyford/Whitecraig - 05,S12000010,East Lothian,3.0
S01008168,Wallyford/Whitecraig - 06,S12000010,East Lothian,3.0
S01008169,Wallyford/Whitecraig - 07,S12000010,East Lothian,3.0
S01008170,Musselburgh South - 01,S12000010,East Lothian,3.0
S01008171,Musselburgh South - 02,S12000010,East Lothian,3.0
S01008172,Musselburgh South - 03,S12000010,East Lothian,3.0
S01008173,Musselburgh South - 04,S12000010,East Lothian,3.0
S01008174,Musselburgh South - 05,S12000010,East Lothian,3.0
S01008175,Musselburgh South - 06,S12000010,East Lothian,3.0
S01008176,Musselburgh South - 07,S12000010,East Lothian,3.0
S01008177,Musselburgh West - 01,S12000010,East Lothian,3.0
S01008178,Musselburgh West - 02,S12000010,East Lothian,3.0
S01008179,Musselburgh West - 03,S12000010,East Lothian,3.0
S01008180,Musselburgh West - 04,S12000010,East Lothian,3.0
S01008181,Musselburgh West - 05,S12000010,East Lothian,3.0
S01008182,Musselburgh North - 01,S12000010,East Lothian,3.0
S01008183,Musselburgh North - 02,S12000010,East Lothian,3.0
S01008184,Musselburgh North - 03,S12000010,East Lothian,3.0
S01008185,Musselburgh North - 04,S12000010,East Lothian,3.0
S01008186,Musselburgh North - 05,S12000010,East Lothian,3.0
S01008187,Musselburgh North - 06,S12000010,East Lothian,3.0
S01008188,Musselburgh East - 01,S12000010,East Lothian,3.0
S01008189,Musselburgh East - 02,S12000010,East Lothian,3.0
S01008190,Musselburgh East - 03,S12000010,East Lothian,3.0
S01008191,Musselburgh East - 04,S12000010,East Lothian,3.0
S01008192,Musselburgh East - 05,S12000010,East Lothian,3.0
S01008193,Musselburgh East - 06,S12000010,East Lothian,3.0
S01008194,Pinkie Braes - 01,S12000010,East Lothian,3.0
S01008195,Pinkie Braes - 02,S12000010,East Lothian,3.0
S01008196,Pinkie Braes - 03,S12000010,East Lothian,3.0
S01008197,Prestonpans West - 01,S12000010,East Lothian,3.0
S01008198,Prestonpans West - 02,S12000010,East Lothian,3.0
S01008199,Prestonpans West - 03,S12000010,East Lothian,3.0
S01008200,Prestonpans West - 04,S12000010,East Lothian,3.0
S01008201,Prestonpans West - 05,S12000010,East Lothian,3.0
S01008202,Prestonpans West - 06,S12000010,East Lothian,3.0
S01008203,Prestonpans West - 07,S12000010,East Lothian,3.0
S01008204,Prestonpans East - 01,S12000010,East Lothian,3.0
S01008205,Prestonpans East - 02,S12000010,East Lothian,3.0
S01008206,Prestonpans East - 03,S12000010,East Lothian,3.0
S01008207,Prestonpans East - 04,S12000010,East Lothian,3.0
S01008208,Prestonpans East - 05,S12000010,East Lothian,3.0
S01008209,Prestonpans East - 06,S12000010,East Lothian,3.0
S01008210,Cockenzie - 01,S12000010,East Lothian,3.0
S01008211,Cockenzie - 02,S12000010,East Lothian,3.0
S01008212,Cockenzie - 03,S12000010,East Lothian,3.0
S01008213,Cockenzie - 04,S12000010,East Lothian,3.0
S01008214,Cockenzie - 05,S12000010,East Lothian,3.0
S01008215,Cockenzie - 06,S12000010,East Lothian,3.0
S01008216,Cockenzie - 07,S12000010,East Lothian,3.0
S01008217,Cockenzie - 08,S12000010,East Lothian,3.0
S01008218,Tranent North - 01,S12000010,East Lothian,3.0
S01008219,Tranent North - 02,S12000010,East Lothian,3.0
S01008220,Tranent North - 03,S12000010,East Lothian,3.0
S01008221,Tranent North - 04,S12000010,East Lothian,3.0
S01008222,Tranent North - 05,S12000010,East Lothian,3.0
S01008223,Tranent North - 06,S12000010,East Lothian,3.0
S01008224,Tranent North - 07,S12000010,East Lothian,3.0
S01008225,Tranent North - 08,S12000010,East Lothian,3.0
S01008226,Tranent South - 01,S12000010,East Lothian,3.0
S01008227,Tranent South - 02,S12000010,East Lothian,3.0
S01008228,Tranent South - 03,S12000010,East Lothian,3.0
S01008229,Tranent South - 04,S12000010,East Lothian,3.0
S01008230,Tranent South - 05,S12000010,East Lothian,3.0
S01008231,Tranent South - 06,S12000010,East Lothian,3.0
S01008232,Tranent South - 07,S12000010,East Lothian,3.0
S01008233,Tranent South - 08,S12000010,East Lothian,3.0
S01008234,Ormiston - 01,S12000010,East Lothian,3.0
S01008235,Ormiston - 02,S12000010,East Lothian,3.0
S01008236,Ormiston - 03,S12000010,East Lothian,3.0
S01008237,Ormiston - 04,S12000010,East Lothian,3.0
S01008238,Longniddry and Aberlady - 01,S12000010,East Lothian,3.0
S01008239,Longniddry and Aberlady - 02,S12000010,East Lothian,3.0
S01008240,Longniddry and Aberlady - 03,S12000010,East Lothian,3.0
S01008241,Longniddry and Aberlady - 04,S12000010,East Lothian,3.0
S01008242,Longniddry and Aberlady - 05,S12000010,East Lothian,3.0
S01008243,Longniddry and Aberlady - 06,S12000010,East Lothian,3.0
S01008244,Longniddry and Aberlady - 07,S12000010,East Lothian,3.0
S01008245,Haddington Rural - 01,S12000010,East Lothian,3.0
S01008246,Haddington Rural - 02,S12000010,East Lothian,3.0
S01008247,Haddington Rural - 03,S12000010,East Lothian,3.0
S01008248,Haddington Rural - 04,S12000010,East Lothian,3.0
S01008249,Haddington Rural - 05,S12000010,East Lothian,3.0
S01008250,Haddington Rural - 06,S12000010,East Lothian,3.0
S01008251,Haddington North - 01,S12000010,East Lothian,3.0
S01008252,Haddington North - 02,S12000010,East Lothian,3.0
S01008253,Haddington North - 03,S12000010,East Lothian,3.0
S01008254,Haddington North - 04,S12000010,East Lothian,3.0
S01008255,Haddington North - 05,S12000010,East Lothian,3.0
S01008256,Haddington South - 01,S12000010,East Lothian,3.0
S01008257,Haddington South - 02,S12000010,East Lothian,3.0
S01008258,Haddington South - 03,S12000010,East Lothian,3.0
S01008259,Haddington South - 04,S12000010,East Lothian,3.0
S01008260,Haddington South - 05,S12000010,East Lothian,3.0
S01008261,Haddington South - 06,S12000010,East Lothian,3.0
S01008262,Gullane and Drem - 01,S12000010,East Lothian,3.0
S01008263,Gullane and Drem - 02,S12000010,East Lothian,3.0
S01008264,Gullane and Drem - 03,S12000010,East Lothian,3.0
S01008265,Gullane and Drem - 04,S12000010,East Lothian,3.0
S01008266,Gullane and Drem - 05,S12000010,East Lothian,3.0
S01008267,Gullane and Drem - 06,S12000010,East Lothian,3.0
S01008268,North Berwick North - 01,S12000010,East Lothian,3.0
S01008269,North Berwick North - 02,S12000010,East Lothian,3.0
S01008270,North Berwick North - 03,S12000010,East Lothian,3.0
S01008271,North Berwick North - 04,S12000010,East Lothian,3.0
S01008272,North Berwick South - 01,S12000010,East Lothian,3.0
S01008273,North Berwick South - 02,S12000010,East Lothian,3.0
S01008274,North Berwick South - 03,S12000010,East Lothian,3.0
S01008275,North Berwick South - 04,S12000010,East Lothian,3.0
S01008276,North Berwick South - 05,S12000010,East Lothian,3.0
S01008277,East Linton and Rural - 01,S12000010,East Lothian,3.0
S01008278,East Linton and Rural - 02,S12000010,East Lothian,3.0
S01008279,East Linton and Rural - 03,S12000010,East Lothian,3.0
S01008280,East Linton and Rural - 04,S12000010,East Lothian,3.0
S01008281,East Linton and Rural - 05,S12000010,East Lothian,3.0
S01008282,East Linton and Rural - 06,S12000010,East Lothian,3.0
S01008283,East Linton and Rural - 07,S12000010,East Lothian,3.0
S01008284,Dunbar West - 01,S12000010,East Lothian,3.0
S01008285,Dunbar West - 02,S12000010,East Lothian,3.0
S01008286,Dunbar West - 03,S12000010,East Lothian,3.0
S01008287,Dunbar West - 04,S12000010,East Lothian,3.0
S01008288,Dunbar West - 05,S12000010,East Lothian,3.0
S01008289,Dunbar East - 01,S12000010,East Lothian,3.0
S01008290,Dunbar East - 02,S12000010,East Lothian,3.0
S01008291,Dunbar East - 03,S12000010,East Lothian,3.0
S01008292,Dunbar East - 04,S12000010,East Lothian,3.0
S01008293,Dunbar East - 05,S12000010,East Lothian,3.0
S01008294,Dunbar East - 06,S12000010,East Lothian,3.0
S01008295,Neilston and Uplawmoor - 01,S12000011,East Renfrewshire,2.0
S01008296,Neilston and Uplawmoor - 02,S12000011,East Renfrewshire,2.0
S01008297,Neilston and Uplawmoor - 03,S12000011,East Renfrewshire,2.0
S01008298,Neilston and Uplawmoor - 04,S12000011,East Renfrewshire,2.0
S01008299,Neilston and Uplawmoor - 05,S12000011,East Renfrewshire,2.0
S01008300,Neilston and Uplawmoor - 06,S12000011,East Renfrewshire,2.0
S01008301,Neilston and Uplawmoor - 07,S12000011,East Renfrewshire,2.0
S01008302,Neilston and Uplawmoor - 08,S12000011,East Renfrewshire,2.0
S01008303,Cross Stobbs - 01,S12000011,East Renfrewshire,2.0
S01008304,Cross Stobbs - 02,S12000011,East Renfrewshire,2.0
S01008305,Cross Stobbs - 03,S12000011,East Renfrewshire,2.0
S01008306,Cross Stobbs - 04,S12000011,East Renfrewshire,2.0
S01008307,Cross Stobbs - 05,S12000011,East Renfrewshire,2.0
S01008308,Cross Stobbs - 06,S12000011,East Renfrewshire,2.0
S01008309,"Dunterlie, East Arthurlie and Dovecothall - 01",S12000011,East Renfrewshire,2.0
S01008310,"Dunterlie, East Arthurlie and Dovecothall - 02",S12000011,East Renfrewshire,2.0
S01008311,"Dunterlie, East Arthurlie and Dovecothall - 03",S12000011,East Renfrewshire,2.0
S01008312,"Dunterlie, East Arthurlie and Dovecothall - 04",S12000011,East Renfrewshire,2.0
S01008313,"Dunterlie, East Arthurlie and Dovecothall - 05",S12000011,East Renfrewshire,2.0
S01008314,"Dunterlie, East Arthurlie and Dovecothall - 06",S12000011,East Renfrewshire,2.0
S01008315,"Dunterlie, East Arthurlie and Dovecothall - 07",S12000011,East Renfrewshire,2.0
S01008316,"Dunterlie, East Arthurlie and Dovecothall - 08",S12000011,East Renfrewshire,2.0
S01008317,"Dunterlie, East Arthurlie and Dovecothall - 09",S12000011,East Renfrewshire,2.0
S01008318,Arthurlie and Gateside - 01,S12000011,East Renfrewshire,2.0
S01008319,Arthurlie and Gateside - 02,S12000011,East Renfrewshire,2.0
S01008320,Arthurlie and Gateside - 03,S12000011,East Renfrewshire,2.0
S01008321,Arthurlie and Gateside - 04,S12000011,East Renfrewshire,2.0
S01008322,Arthurlie and Gateside - 05,S12000011,East Renfrewshire,2.0
S01008323,Auchenback - 01,S12000011,East Renfrewshire,2.0
S01008324,Auchenback - 02,S12000011,East Renfrewshire,2.0
S01008325,Auchenback - 03,S12000011,East Renfrewshire,2.0
S01008326,Auchenback - 04,S12000011,East Renfrewshire,2.0
S01008327,Auchenback - 05,S12000011,East Renfrewshire,2.0
S01008328,Crookfur and Fruin - 01,S12000011,East Renfrewshire,2.0
S01008329,Crookfur and Fruin - 02,S12000011,East Renfrewshire,2.0
S01008330,Crookfur and Fruin - 03,S12000011,East Renfrewshire,2.0
S01008331,Crookfur and Fruin - 04,S12000011,East Renfrewshire,2.0
S01008332,Crookfur and Fruin - 05,S12000011,East Renfrewshire,2.0
S01008333,Crookfur and Fruin - 06,S12000011,East Renfrewshire,2.0
S01008334,Crookfur and Fruin - 07,S12000011,East Renfrewshire,2.0
S01008335,"Mearns Village, Westacres and Greenfarm - 01",S12000011,East Renfrewshire,2.0
S01008336,"Mearns Village, Westacres and Greenfarm - 02",S12000011,East Renfrewshire,2.0
S01008337,"Mearns Village, Westacres and Greenfarm - 03",S12000011,East Renfrewshire,2.0
S01008338,"Mearns Village, Westacres and Greenfarm - 04",S12000011,East Renfrewshire,2.0
S01008339,"Mearns Village, Westacres and Greenfarm - 05",S12000011,East Renfrewshire,2.0
