"","LSOA11CD"
"167868","E01004139"
"167869","E01004138"
"167870","E01004143"
"167871","E01004137"
"167872","E01004145"
"167873","E01004147"
"167874","E01004144"
"167875","E01004149"
"167876","E01004147"
"167877","E01004159"
"167878","E01004161"
"167879","E01004175"
"167880","E01004099"
"167881","E01004161"
"167882","E01004139"
"167883","E01004138"
"167884","E01004137"
"167885","E01004137"
"167886","E01004144"
"167887","E01004145"
"167888","E01004176"
"167889","E01004145"
"167890","E01004100"
"167891","E01004177"
"167892","E01004144"
"167893","E01004102"
"167894","E01004177"
"167895","E01004146"
"167896","E01004098"
"167897","E01004181"
"167898","E01004155"
"167899","E01004098"
"167900","E01004181"
"167901","E01004153"
"167902","E01004155"
"167903","E01004158"
"167904","E01004158"
"167905","E01004159"
"167906","E01004160"
"167907","E01004160"
"167908","E01004161"
"167909","E01004158"
"167910","E01004167"
"167911","E01004165"
"167912","E01004170"
"167913","E01004171"
"167914","E01004171"
"167915","E01004178"
"167916","E01004179"
"167917","E01004178"
"167918","E01004182"
"167919","E01004196"
"167920","E01004196"
"167921","E01004191"
"167922","E01004192"
"167923","E01004194"
"167924","E01004195"
"167925","E01004195"
"167926","E01004181"
"167927","E01004182"
"167928","E01004182"
"167929","E01004185"
"167930","E01004186"
"167931","E01004184"
"167932","E01004183"
"167933","E01004187"
"167934","E01004189"
"167935","E01004184"
"167936","E01004189"
"167937","E01004189"
"167938","E01004183"
"167939","E01004183"
"167940","E01004183"
"167941","E01004186"
"167942","E01004187"
"167943","E01004187"
"167944","E01004186"
"167945","E01004188"
"167946","E01004187"
"167947","E01004188"
"167948","E01004192"
"167949","E01004192"
"167950","E01004195"
"167951","E01004088"
"167952","E01004090"
"167953","E01004129"
"167954","E01004140"
"167955","E01004140"
"167956","E01004140"
"167957","E01004148"
"167958","E01004152"
"167959","E01004153"
"167960","E01004172"
"167961","E01004177"
"167962","E01004177"
"167963","E01004100"
"167964","E01004109"
"167965","E01004109"
"167966","E01004104"
"167967","E01004105"
"167968","E01004105"
"167969","E01004112"
"167970","E01004112"
"167971","E01032623"
"167972","E01004114"
"167973","E01004110"
"167974","E01004116"
"167975","E01004149"
"167976","E01004149"
"167977","E01004151"
"167978","E01004157"
"167979","E01004170"
"167980","E01004170"
"167981","E01004179"
"167982","E01004181"
"167983","E01004180"
"167984","E01004179"
"167985","E01004163"
"167986","E01004164"
"167987","E01004164"
"167988","E01004096"
"167989","E01004166"
"167990","E01004083"
"167991","E01004089"
"167992","E01004088"
"167993","E01004089"
"167994","E01004083"
"167995","E01004090"
"167996","E01004141"
"167997","E01004140"
"167998","E01004142"
"167999","E01004172"
"168000","E01004185"
"168001","E01004152"
"168002","E01004152"
"168003","E01004109"
"168004","E01004249"
"168005","E01004224"
"168006","E01004262"
"168007","E01004295"
"168008","E01004154"
"168009","E01004152"
"168010","E01004153"
"168011","E01004153"
"168012","E01004153"
"168013","E01004155"
"168014","E01004155"
"168015","E01004151"
"168016","E01004156"
"168017","E01004156"
"168018","E01004156"
"168019","E01004162"
"168020","E01004160"
"168021","E01004162"
"168022","E01004162"
"168023","E01004156"
"168024","E01004162"
"168025","E01004156"
"168026","E01004172"
"168027","E01004186"
"168028","E01004094"
"168029","E01004097"
"168030","E01004119"
"168031","E01004133"
"168032","E01004194"
"168033","E01004123"
"168034","E01004239"
"168035","E01004286"
"168036","E01004201"
"168037","E01004198"
"168038","E01004199"
"168039","E01004198"
"168040","E01004199"
"168041","E01004204"
"168042","E01004198"
"168043","E01004199"
"168044","E01004199"
"168045","E01004204"
"168046","E01004203"
"168047","E01004203"
"168048","E01004198"
"168049","E01004201"
"168050","E01004204"
"168051","E01004204"
"168052","E01004199"
"168053","E01004203"
"168054","E01004203"
"168055","E01004202"
"168056","E01004197"
"168057","E01004197"
"168058","E01004124"
"168059","E01004201"
"168060","E01004295"
"168061","E01004222"
"168062","E01004245"
"168063","E01004295"
"168064","E01004270"
"168065","E01004126"
"168066","E01004224"
"168067","E01004197"
"168068","E01004100"
"168069","E01004126"
"168070","E01004294"
"168071","E01004202"
"168072","E01004250"
"168073","E01004104"
"168074","E01004269"
"168075","E01004123"
"168076","E01004226"
"168077","E01004294"
"168078","E01004208"
"168079","E01004304"
"168080","E01004250"
"168081","E01004226"
"168082","E01004128"
"168083","E01004104"
"168084","E01004205"
"168085","E01004300"
"168086","E01004269"
"168087","E01004250"
"168088","E01004270"
"168089","E01004108"
"168090","E01004128"
"168091","E01032784"
"168092","E01004211"
"168093","E01004244"
"168094","E01004303"
"168095","E01004271"
"168096","E01004110"
"168097","E01004124"
"168098","E01004233"
"168099","E01004212"
"168100","E01004253"
"168101","E01004300"
"168102","E01004271"
"168103","E01004271"
"168104","E01004272"
"168105","E01004271"
"168106","E01004271"
"168107","E01004272"
"168108","E01004272"
"168109","E01004272"
"168110","E01004273"
"168111","E01004273"
"168112","E01004272"
"168113","E01004273"
"168114","E01004268"
"168115","E01004268"
"168116","E01004268"
"168117","E01004268"
"168118","E01004269"
"168119","E01004268"
"168120","E01004269"
"168121","E01004269"
"168122","E01032783"
"168123","E01032772"
"168124","E01032781"
"168125","E01032774"
"168126","E01004280"
"168127","E01004283"
"168128","E01004289"
"168129","E01004286"
"168130","E01004283"
"168131","E01004283"
"168132","E01004285"
"168133","E01004289"
"168134","E01004287"
"168135","E01004288"
"168136","E01004287"
"168137","E01004287"
"168138","E01004288"
"168139","E01004287"
"168140","E01004289"
"168141","E01004294"
"168142","E01004296"
"168143","E01004291"
"168144","E01004296"
"168145","E01004291"
"168146","E01004298"
"168147","E01004124"
"168148","E01004231"
"168149","E01004122"
"168150","E01004206"
"168151","E01004130"
"168152","E01004301"
"168153","E01004119"
"168154","E01004253"
"168155","E01004231"
"168156","E01004209"
"168157","E01004147"
"168158","E01004253"
"168159","E01004229"
"168160","E01004230"
"168161","E01004233"
"168162","E01004233"
"168163","E01004233"
"168164","E01004228"
"168165","E01004230"
"168166","E01004230"
"168167","E01004231"
"168168","E01004229"
"168169","E01004231"
"168170","E01004241"
"168171","E01004242"
"168172","E01004237"
"168173","E01004240"
"168174","E01004239"
"168175","E01004240"
"168176","E01004302"
"168177","E01004116"
"168178","E01004238"
"168179","E01004240"
"168180","E01004241"
"168181","E01004241"
"168182","E01004242"
"168183","E01004235"
"168184","E01004235"
"168185","E01004235"
"168186","E01004235"
"168187","E01004236"
"168188","E01004239"
"168189","E01004236"
"168190","E01004237"
"168191","E01004247"
"168192","E01004249"
"168193","E01004247"
"168194","E01004244"
"168195","E01004243"
"168196","E01004246"
"168197","E01004244"
"168198","E01004243"
"168199","E01004247"
"168200","E01004248"
"168201","E01004248"
"168202","E01004206"
"168203","E01004257"
"168204","E01004208"
"168205","E01004120"
"168206","E01004208"
"168207","E01004258"
"168208","E01004159"
"168209","E01004206"
"168210","E01004300"
"168211","E01004120"
"168212","E01004173"
"168213","E01004301"
"168214","E01004205"
"168215","E01004120"
"168216","E01004253"
"168217","E01004185"
"168218","E01004304"
"168219","E01004209"
"168220","E01004144"
"168221","E01004255"
"168222","E01004144"
"168223","E01004184"
"168224","E01032787"
"168225","E01004256"
"168226","E01004147"
"168227","E01004298"
"168228","E01004168"
"168229","E01004184"
"168230","E01032787"
"168231","E01004257"
"168232","E01004209"
"168233","E01004190"
"168234","E01004189"
"168235","E01004257"
"168236","E01004305"
"168237","E01004212"
"168238","E01004196"
"168239","E01004189"
"168240","E01004255"
"168241","E01004183"
"168242","E01032787"
"168243","E01004190"
"168244","E01004256"
"168245","E01004298"
"168246","E01004185"
"168247","E01032787"
"168248","E01004191"
"168249","E01004255"
"168250","E01004096"
"168251","E01004187"
"168252","E01004212"
"168253","E01004257"
"168254","E01004305"
"168255","E01004121"
"168256","E01004192"
"168257","E01032787"
"168258","E01004252"
"168259","E01032769"
"168260","E01004099"
"168261","E01004302"
"168262","E01004209"
"168263","E01004141"
"168264","E01004252"
"168265","E01004156"
"168266","E01004137"
"168267","E01004305"
"168268","E01004207"
"168269","E01004304"
"168270","E01004251"
"168271","E01004158"
"168272","E01004141"
"168273","E01004141"
"168274","E01004209"
"168275","E01004305"
"168276","E01004251"
"168277","E01004108"
"168278","E01004149"
"168279","E01032787"
"168280","E01004251"
"168281","E01004301"
"168282","E01004150"
"168283","E01004151"
"168284","E01032787"
"168285","E01004251"
"168286","E01004306"
"168287","E01004122"
"168288","E01004150"
"168289","E01004205"
"168290","E01004251"
"168291","E01004252"
"168292","E01004253"
"168293","E01004264"
"168294","E01004261"
"168295","E01004264"
"168296","E01032786"
"168297","E01032786"
"168298","E01032786"
"168299","E01004266"
"168300","E01032786"
"168301","E01004259"
"168302","E01004259"
"168303","E01004260"
"168304","E01004260"
"168305","E01004259"
"168306","E01004260"
"168307","E01004262"
"168308","E01004261"
"168309","E01004259"
"168310","E01004263"
"168311","E01004263"
"168312","E01004261"
"168313","E01004264"
"168314","E01004207"
"168315","E01004138"
"168316","E01004152"
"168317","E01004206"
"168318","E01004143"
"168319","E01004152"
"168320","E01004212"
"168321","E01004142"
"168322","E01004153"
"168323","E01004309"
"168324","E01004216"
"168325","E01004143"
"168326","E01004156"
"168327","E01004308"
"168328","E01004217"
"168329","E01004219"
"168330","E01004219"
"168331","E01004221"
"168332","E01004214"
"168333","E01004215"
"168334","E01004221"
"168335","E01004214"
"168336","E01004214"
"168337","E01004214"
"168338","E01004214"
"168339","E01004216"
"168340","E01004222"
"168341","E01032784"
"168342","E01004226"
"168343","E01004223"
"168344","E01004308"
"168345","E01004308"
"168346","E01004309"
"168347","E01004146"
"168348","E01004309"
"168349","E01004310"
"168350","E01004162"
"168351","E01004148"
"168352","E01004310"
"168353","E01004170"
"168354","E01004158"
"168355","E01004310"
"168356","E01004307"
"168357","E01004306"
"168358","E01004318"
"168359","E01004311"
"168360","E01004313"
"168361","E01004311"
"168362","E01004313"
"168363","E01004313"
"168364","E01004312"
"168365","E01004312"
"168366","E01004315"
"168367","E01004312"
"168368","E01004315"
"168369","E01004313"
"168370","E01004312"
"168371","E01004163"
"168372","E01004195"
"168373","E01004142"
"168374","E01004096"
"168375","E01004172"
"168376","E01004096"
"168377","E01004094"
"168378","E01004181"
"168379","E01004103"
"168380","E01004177"
"168381","E01004137"
"168382","E01004178"
"168383","E01004137"
"168384","E01004153"
"168385","E01004155"
"168386","E01004151"
"168387","E01004150"
"168388","E01004150"
"168389","E01004151"
"168390","E01004186"
"168391","E01004195"
"168392","E01004123"
"168393","E01004142"
"168394","E01004142"
"168395","E01004142"
"168396","E01004076"
"168397","E01004078"
"168398","E01004077"
"168399","E01004083"
"168400","E01004088"
"168401","E01004259"
"168402","E01004317"
"168403","E01004254"
"168404","E01004276"
"168405","E01004252"
"168406","E01004310"
"168407","E01004198"
"168408","E01004277"
"168409","E01004277"
"168410","E01032783"
"168411","E01004274"
"168412","E01004276"
"168413","E01004276"
"168414","E01004276"
"168415","E01004276"
"168416","E01004277"
"168417","E01032781"
"168418","E01032781"
"168419","E01004281"
"168420","E01004281"
"168421","E01004297"
"168422","E01004297"
"168423","E01004293"
"168424","E01004291"
"168425","E01004293"
"168426","E01004291"
"168427","E01004291"
"168428","E01004291"
"168429","E01004291"
"168430","E01004292"
"168431","E01004294"
"168432","E01004293"
"168433","E01004296"
"168434","E01004297"
"168435","E01004297"
"168436","E01004292"
"168437","E01004297"
"168438","E01004293"
"168439","E01032769"
"168440","E01004303"
"168441","E01032768"
"168442","E01004307"
"168443","E01004315"
"168444","E01004317"
"168445","E01032767"
"168446","E01004275"
"168447","E01004254"
"168448","E01032764"
"168449","E01032769"
"168450","E01032768"
"168451","E01032770"
"168452","E01032771"
"168453","E01032778"
"168454","E01032775"
"168455","E01004280"
"168456","E01032780"
"168457","E01032779"
"168458","E01004200"
"168459","E01004254"
"168460","E01004277"
"168461","E01004207"
"168462","E01032764"
"168463","E01004323"
"168464","E01004316"
"168465","E01004277"
"168466","E01004312"
"168467","E01004277"
"168468","E01032782"
"168469","E01004316"
"168470","E01004316"
"168471","E01004316"
"168472","E01004318"
"168473","E01004318"
"168474","E01004318"
"168475","E01004311"
"168476","E01004311"
"168477","E01004311"
"168478","E01004313"
"168479","E01004321"
"168480","E01004321"
"168481","E01004324"
"168482","E01004323"
"168483","E01004321"
"168484","E01004326"
"168485","E01004325"
"168486","E01032784"
"168487","E01004309"
"168488","E01004277"
"168489","E01004207"
"168490","E01004321"
"168491","E01004326"
"168492","E01004319"
"168493","E01004319"
"168494","E01004319"
"168495","E01004322"
"168496","E01004322"
"168497","E01004322"
"168498","E01004323"
"168499","E01004324"
"168500","E01004324"
"168501","E01004326"
"168502","E01004326"
"168503","E01004242"
"168504","E01004252"
"168505","E01004254"
"168506","E01032766"
"168507","E01004215"
"168508","E01032771"
"168509","E01032774"
"168510","E01032775"
"168511","E01032777"
"168512","E01032777"
"168513","E01004249"
"168514","E01032770"
"168515","E01004280"
"168516","E01004219"
"168517","E01004219"
"168518","E01032779"
"168519","E01004215"
"168520","E01032775"
"168521","E01004325"
"168522","E01004293"
"168523","E01004247"
"168524","E01004293"
"168525","E01004280"
"168526","E01004225"
"168527","E01032765"
"168528","E01032784"
"168529","E01004225"
"168530","E01004224"
"168531","E01032785"
"168532","E01032768"
"168533","E01004218"
"168534","E01004234"
"168535","E01004234"
"168536","E01004228"
"168537","E01004232"
"168538","E01004232"
"168539","E01004232"
"168540","E01004234"
"168541","E01004234"
"168542","E01004224"
"168543","E01004211"
"168544","E01004286"
"168545","E01004290"
"168546","E01004258"
"168547","E01004275"
"168548","E01004275"
"168549","E01004276"
"168550","E01004292"
"168551","E01004292"
"168552","E01004292"
"168553","E01004293"
"168554","E01004297"
"168555","E01004314"
"168556","E01004314"
"168557","E01004314"
"168558","E01032765"
"168559","E01004200"
"168560","E01004200"
"168561","E01004203"
"168562","E01004211"
"168563","E01004208"
"168564","E01004216"
"168565","E01004225"
"168566","E01004225"
"168567","E01004225"
"168568","E01032786"
"168569","E01004270"
"168570","E01004267"
"168571","E01032785"
"168572","E01004294"
"168573","E01032787"
"168574","E01004309"
"168575","E01004205"
"168576","E01032785"
"168577","E01032772"
"168578","E01004317"
"168579","E01004215"
"168580","E01032781"
"168581","E01004247"
"168582","E01004219"
"168583","E01004223"
"168584","E01004302"
"168585","E01004252"
"168586","E01032768"
"168587","E01004202"
"168588","E01004197"
"168589","E01004222"
"168590","E01032782"
"168591","E01032782"
"168592","E01004261"
"168593","E01032784"
"168594","E01004238"
"168595","E01004237"
"168596","E01004322"
"168597","E01004238"
"168598","E01032764"
"168599","E01032766"
"168600","E01032768"
"168601","E01004294"
"168602","E01004215"
"168603","E01032770"
"168604","E01032773"
"168605","E01032776"
"168606","E01032774"
"168607","E01032773"
"168608","E01032778"
"168609","E01032778"
"168610","E01032770"
"168611","E01004317"
"168612","E01032785"
"168613","E01004252"
"168614","E01004197"
"168615","E01004284"
"168616","E01004218"
"168617","E01004218"
"168618","E01004218"
"168619","E01032783"
"168620","E01004197"
"168621","E01004201"
"168622","E01004212"
"168623","E01004215"
"168624","E01004225"
"168625","E01004223"
"168626","E01004226"
"168627","E01004228"
"168628","E01004205"
"168629","E01004224"
"168630","E01032782"
"168631","E01032764"
"168632","E01032765"
"168633","E01004224"
"168634","E01004222"
"168635","E01032764"
"168636","E01004303"
"168637","E01004222"
"168638","E01032765"
"168639","E01032769"
"168640","E01004223"
"168641","E01004224"
"168642","E01004222"
"168643","E01004230"
"168644","E01004240"
"168645","E01004239"
"168646","E01004240"
"168647","E01004241"
"168648","E01004236"
"168649","E01004236"
"168650","E01004246"
"168651","E01004245"
"168652","E01004245"
"168653","E01004243"
"168654","E01004244"
"168655","E01004244"
"168656","E01004248"
"168657","E01004222"
"168658","E01004250"
"168659","E01004249"
"168660","E01004249"
"168661","E01004256"
"168662","E01004256"
"168663","E01004263"
"168664","E01004273"
"168665","E01004267"
"168666","E01004274"
"168667","E01004274"
"168668","E01004280"
"168669","E01004288"
"168670","E01004286"
"168671","E01004285"
"168672","E01004288"
"168673","E01004285"
"168674","E01004289"
"168675","E01004295"
"168676","E01004296"
"168677","E01004304"
"168678","E01004298"
"168679","E01004300"
"168680","E01004310"
"168681","E01032765"
"168682","E01004307"
"168683","E01004223"
"168684","E01004307"
"168685","E01004249"
"168686","E01032785"
"168687","E01004307"
"168688","E01004285"
"168689","E01004260"
"168690","E01004307"
"168691","E01004285"
"168692","E01004260"
"168693","E01004326"
"168694","E01004222"
"168695","E01004284"
"168696","E01004284"
"168697","E01004284"
"168698","E01004283"
"168699","E01004201"
"168700","E01004217"
"168701","E01004223"
"168702","E01004229"
"168703","E01004228"
"168704","E01004228"
"168705","E01004266"
"168706","E01004266"
"168707","E01004275"
"168708","E01004223"
"168709","E01004200"
"168710","E01004211"
"168711","E01004211"
"168712","E01004217"
"168713","E01004221"
"168714","E01032780"
"168715","E01032780"
"168716","E01004221"
"168717","E01004216"
"168718","E01004216"
"168719","E01004216"
"168720","E01004225"
"168721","E01004233"
"168722","E01004246"
"168723","E01004254"
"168724","E01004254"
"168725","E01004254"
"168726","E01004254"
"168727","E01004258"
"168728","E01004258"
"168729","E01004259"
"168730","E01004242"
"168731","E01004242"
"168732","E01004238"
"168733","E01004238"
"168734","E01004238"
"168735","E01004242"
"168736","E01004325"
"168737","E01004238"
"168738","E01004238"
"168739","E01032766"
"168740","E01004252"
"168741","E01004322"
"168742","E01004303"
"168743","E01004309"
"168744","E01004302"
"168745","E01032764"
"168746","E01004303"
"168747","E01004317"
"168748","E01004303"
"168749","E01004302"
"168750","E01004252"
"168751","E01004250"
"168752","E01004247"
"168753","E01004252"
"168754","E01004286"
"168755","E01004286"
"168756","E01004283"
"168757","E01004202"
"168758","E01032782"
"168759","E01004287"
"168760","E01004284"
"168761","E01004284"
"168762","E01004287"
"168763","E01004237"
"168764","E01004290"
"168765","E01004217"
"168766","E01004217"
"168767","E01004275"
"168768","E01004286"
"168769","E01004245"
"168770","E01004233"
"168771","E01004325"
"168772","E01032766"
"168773","E01032767"
"168774","E01032767"
"168775","E01032767"
"168776","E01032767"
"168777","E01032768"
"168778","E01004215"
"168779","E01032775"
"168780","E01032771"
"168781","E01032777"
"168782","E01032778"
"168783","E01032772"
"168784","E01032779"
"168785","E01032776"
"168786","E01032777"
"168787","E01032780"
"168788","E01032776"
"168789","E01032776"
"168790","E01004219"
"168791","E01032779"
"168792","E01032771"
"168793","E01032781"
"168794","E01032783"
"168795","E01032781"
"168796","E01004325"
"168797","E01004325"
"168798","E01004215"
"168799","E01004197"
"168800","E01004317"
"168801","E01004229"
"168802","E01004232"
"168803","E01004234"
"168804","E01004234"
"168805","E01004230"
"168806","E01004230"
"168807","E01004255"
"168808","E01004258"
"168809","E01004266"
"168810","E01004266"
"168811","E01004281"
"168812","E01004267"
"168813","E01004270"
"168814","E01004267"
"168815","E01004281"
"168816","E01004355"
"168817","E01004267"
"168818","E01004218"
"168819","E01004398"
"168820","E01004368"
"168821","E01004460"
"168822","E01004329"
"168823","E01004432"
"168824","E01004356"
"168825","E01004355"
"168826","E01004362"
"168827","E01004383"
"168828","E01004378"
"168829","E01004381"
"168830","E01004382"
"168831","E01004382"
"168832","E01004383"
"168833","E01004381"
"168834","E01004377"
"168835","E01004378"
"168836","E01004378"
"168837","E01004381"
"168838","E01004379"
"168839","E01004385"
"168840","E01004388"
"168841","E01004388"
"168842","E01004384"
"168843","E01004388"
"168844","E01004389"
"168845","E01004390"
"168846","E01004384"
"168847","E01004390"
"168848","E01004384"
"168849","E01004395"
"168850","E01004403"
"168851","E01004401"
"168852","E01004400"
"168853","E01004402"
"168854","E01004399"
"168855","E01004403"
"168856","E01004398"
"168857","E01004400"
"168858","E01004403"
"168859","E01004412"
"168860","E01004416"
"168861","E01004413"
"168862","E01004414"
"168863","E01004413"
"168864","E01004417"
"168865","E01004415"
"168866","E01004414"
"168867","E01004413"
"168868","E01004418"
"168869","E01004418"
"168870","E01004418"
"168871","E01004413"
"168872","E01004414"
"168873","E01004457"
"168874","E01004331"
"168875","E01004399"
"168876","E01004367"
"168877","E01004398"
"168878","E01004368"
"168879","E01004457"
"168880","E01004329"
"168881","E01004217"
"168882","E01004331"
"168883","E01004363"
"168884","E01004461"
"168885","E01004400"
"168886","E01032783"
"168887","E01004332"
"168888","E01004218"
"168889","E01004364"
"168890","E01004435"
"168891","E01004458"
"168892","E01004226"
"168893","E01004364"
"168894","E01004281"
"168895","E01004328"
"168896","E01004461"
"168897","E01004435"
"168898","E01004402"
"168899","E01004243"
"168900","E01004374"
"168901","E01004246"
"168902","E01004280"
"168903","E01004429"
"168904","E01004331"
"168905","E01004401"
"168906","E01004375"
"168907","E01004402"
"168908","E01004332"
"168909","E01004290"
"168910","E01004429"
"168911","E01004246"
"168912","E01004458"
"168913","E01004290"
"168914","E01004333"
"168915","E01004402"
"168916","E01004461"
"168917","E01004440"
"168918","E01004257"
"168919","E01004297"
"168920","E01004370"
"168921","E01004327"
"168922","E01004412"
"168923","E01004462"
"168924","E01004462"
"168925","E01004470"
"168926","E01004469"
"168927","E01004470"
"168928","E01004465"
"168929","E01004365"
"168930","E01004338"
"168931","E01004338"
"168932","E01004440"
"168933","E01004330"
"168934","E01004330"
"168935","E01004404"
"168936","E01004365"
"168937","E01004351"
"168938","E01004353"
"168939","E01004352"
"168940","E01004333"
"168941","E01004341"
"168942","E01004347"
"168943","E01004343"
"168944","E01004345"
"168945","E01004348"
"168946","E01004342"
"168947","E01004344"
"168948","E01004344"
"168949","E01004346"
"168950","E01004346"
"168951","E01004346"
"168952","E01004346"
"168953","E01004345"
"168954","E01004349"
"168955","E01004351"
"168956","E01004350"
"168957","E01004354"
"168958","E01004354"
"168959","E01004355"
"168960","E01004357"
"168961","E01004358"
"168962","E01004359"
"168963","E01004359"
"168964","E01004361"
"168965","E01004405"
"168966","E01004371"
"168967","E01004437"
"168968","E01004292"
"168969","E01004439"
"168970","E01004253"
"168971","E01004293"
"168972","E01004405"
"168973","E01004371"
"168974","E01004374"
"168975","E01004327"
"168976","E01004375"
"168977","E01004375"
"168978","E01004376"
"168979","E01004376"
"168980","E01004376"
"168981","E01004370"
"168982","E01004370"
"168983","E01004370"
"168984","E01004373"
"168985","E01004372"
"168986","E01004371"
"168987","E01004373"
"168988","E01004374"
"168989","E01004373"
"168990","E01004375"
"168991","E01004395"
"168992","E01004256"
"168993","E01004296"
"168994","E01004406"
"168995","E01004438"
"168996","E01004392"
"168997","E01004392"
"168998","E01004394"
"168999","E01004394"
"169000","E01004395"
"169001","E01004395"
"169002","E01004395"
"169003","E01004396"
"169004","E01004396"
"169005","E01004396"
"169006","E01004396"
"169007","E01004397"
"169008","E01004397"
"169009","E01004392"
"169010","E01004398"
"169011","E01004403"
"169012","E01004399"
"169013","E01004400"
"169014","E01004403"
"169015","E01004399"
"169016","E01004399"
"169017","E01004398"
"169018","E01004330"
"169019","E01004331"
"169020","E01004338"
"169021","E01004264"
"169022","E01004405"
"169023","E01004339"
"169024","E01004439"
"169025","E01004438"
"169026","E01004301"
"169027","E01004262"
"169028","E01004439"
"169029","E01004303"
"169030","E01004262"
"169031","E01004339"
"169032","E01004408"
"169033","E01004442"
"169034","E01004308"
"169035","E01004274"
"169036","E01004339"
"169037","E01004280"
"169038","E01004442"
"169039","E01004306"
"169040","E01004340"
"169041","E01004409"
"169042","E01004289"
"169043","E01004442"
"169044","E01004449"
"169045","E01004449"
"169046","E01004449"
"169047","E01004445"
"169048","E01004446"
"169049","E01004447"
"169050","E01004443"
"169051","E01004443"
"169052","E01004445"
"169053","E01004443"
"169054","E01004444"
"169055","E01004443"
"169056","E01004447"
"169057","E01004448"
"169058","E01004446"
"169059","E01004447"
"169060","E01004446"
"169061","E01004445"
"169062","E01004445"
"169063","E01004445"
"169064","E01004447"
"169065","E01004449"
"169066","E01004449"
"169067","E01004454"
"169068","E01004455"
"169069","E01004455"
"169070","E01004456"
"169071","E01004461"
"169072","E01004458"
"169073","E01004462"
"169074","E01004460"
"169075","E01004460"
"169076","E01004459"
"169077","E01004460"
"169078","E01004458"
"169079","E01004411"
"169080","E01004283"
"169081","E01004306"
"169082","E01004419"
"169083","E01004341"
"169084","E01004317"
"169085","E01004336"
"169086","E01004421"
"169087","E01004304"
"169088","E01004315"
"169089","E01004338"
"169090","E01004423"
"169091","E01004319"
"169092","E01004317"
"169093","E01004336"
"169094","E01004424"
"169095","E01004325"
"169096","E01004215"
"169097","E01004250"
"169098","E01004261"
"169099","E01004360"
"169100","E01004361"
"169101","E01004360"
"169102","E01004383"
"169103","E01004377"
"169104","E01004377"
"169105","E01004380"
"169106","E01004415"
"169107","E01004416"
"169108","E01004417"
"169109","E01004417"
"169110","E01004417"
"169111","E01004414"
"169112","E01004451"
"169113","E01004451"
"169114","E01004450"
"169115","E01004450"
"169116","E01004451"
"169117","E01004451"
"169118","E01004350"
"169119","E01004352"
"169120","E01004330"
"169121","E01004328"
"169122","E01004329"
"169123","E01004329"
"169124","E01004421"
"169125","E01004423"
"169126","E01004315"
"169127","E01004337"
"169128","E01004318"
"169129","E01004337"
"169130","E01004314"
"169131","E01004324"
"169132","E01004323"
"169133","E01004275"
"169134","E01004242"
"169135","E01004225"
"169136","E01032765"
"169137","E01004219"
"169138","E01032784"
"169139","E01032766"
"169140","E01004284"
"169141","E01004263"
"169142","E01004208"
"169143","E01004202"
"169144","E01004270"
"169145","E01004221"
"169146","E01004281"
"169147","E01004426"
"169148","E01004426"
"169149","E01004423"
"169150","E01004422"
"169151","E01004426"
"169152","E01004424"
"169153","E01004427"
"169154","E01004422"
"169155","E01004426"
"169156","E01004424"
"169157","E01004420"
"169158","E01004420"
"169159","E01004420"
"169160","E01004421"
"169161","E01004421"
"169162","E01004421"
"169163","E01004429"
"169164","E01004428"
"169165","E01004430"
"169166","E01004434"
"169167","E01004434"
"169168","E01004430"
"169169","E01004430"
"169170","E01004432"
"169171","E01033153"
"169172","E01004432"
"169173","E01004434"
"169174","E01004432"
"169175","E01004337"
"169176","E01004337"
"169177","E01004337"
"169178","E01004344"
"169179","E01004342"
"169180","E01004348"
"169181","E01004342"
"169182","E01004348"
"169183","E01004342"
"169184","E01004344"
"169185","E01004345"
"169186","E01004348"
"169187","E01004345"
"169188","E01004342"
"169189","E01004348"
"169190","E01004368"
"169191","E01004368"
"169192","E01004363"
"169193","E01004365"
"169194","E01004364"
"169195","E01004364"
"169196","E01004366"
"169197","E01004366"
"169198","E01004367"
"169199","E01004367"
"169200","E01004367"
"169201","E01004425"
"169202","E01004426"
"169203","E01004427"
"169204","E01004427"
"169205","E01004427"
"169206","E01004420"
"169207","E01004420"
"169208","E01004423"
"169209","E01004435"
"169210","E01004435"
"169211","E01004430"
"169212","E01004386"
"169213","E01004389"
"169214","E01004362"
"169215","E01004347"
"169216","E01004430"
"169217","E01033153"
"169218","E01004432"
"169219","E01004434"
"169220","E01004435"
"169221","E01004434"
"169222","E01004429"
"169223","E01004439"
"169224","E01004441"
"169225","E01004440"
"169226","E01004437"
"169227","E01004437"
"169228","E01004436"
"169229","E01004437"
"169230","E01004437"
"169231","E01004440"
"169232","E01004438"
"169233","E01004419"
"169234","E01004372"
"169235","E01004439"
"169236","E01004436"
"169237","E01004446"
"169238","E01004444"
"169239","E01004444"
"169240","E01004444"
"169241","E01004448"
"169242","E01004452"
"169243","E01004457"
"169244","E01004457"
"169245","E01004462"
"169246","E01004467"
"169247","E01004471"
"169248","E01004467"
"169249","E01004469"
"169250","E01004470"
"169251","E01004471"
"169252","E01004470"
"169253","E01004464"
"169254","E01004467"
"169255","E01004467"
"169256","E01004467"
"169257","E01004392"
"169258","E01004389"
"169259","E01004352"
"169260","E01004386"
"169261","E01004364"
"169262","E01004448"
"169263","E01004389"
"169264","E01004385"
"169265","E01004386"
